id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
warmup,1.003,34938,,34621,0,34180,242,9713,14833,20216,21972,94,2367,4705,9806,13351
warmup,2.004,55051,,54908,0,55342,523,6500,8781,25899,35787,336,7786,8793,11561,17583
warmup,3.000,63835,,63795,0,64019,1807,4913,5691,7532,9063,582,7518,8277,9432,10449
warmup,4.001,63732,,63786,0,63650,2198,4839,5491,6692,7777,1303,7659,8318,9521,10256
warmup,5.001,62979,,62936,0,62986,1512,4886,5570,6658,7825,1495,7655,8386,9698,10659
warmup,6.001,63216,,63205,0,63267,2073,4985,5593,6842,7548,2301,7670,8423,9550,9980
warmup,7.001,63857,,63861,0,63866,2261,4807,5347,6290,7389,2643,7575,8220,9370,10037
warmup,8.000,62446,,62460,0,62440,2115,4850,5437,6394,7915,361,7775,8548,9505,10766
warmup,9.000,62240,,62288,0,62282,2455,4950,5693,7169,9232,2856,7709,8566,9958,10683
warmup,10.000,61968,,61903,0,61845,2584,5010,5614,6774,8170,3282,7850,8645,9759,10551
warmup,11.001,63286,,63285,0,63335,2600,4976,5683,7103,8040,1054,7623,8320,9422,9977
warmup,12.000,59472,,59472,0,59413,1804,5167,5799,6963,7819,1277,8152,9224,10211,11462
warmup,13.000,60816,,60816,0,60995,2772,5251,5974,7187,7972,788,7901,8853,10037,11202
warmup,14.000,61831,,61831,0,61597,2483,5221,5938,7400,9699,3147,7894,8665,9840,10371
warmup,15.000,62624,,62645,0,62746,2416,4831,5416,6453,7378,3372,7746,8512,9544,9987
warmup,16.000,59870,,59862,0,59847,2906,4953,5549,6643,7766,3703,8107,9042,10151,10954
