Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分24秒   999    105248   37.00   14.00    0.00    0.00   51.00     0   1349.00      0.00 2676900  123916   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分25秒   999    105248  255.00   86.00    0.00    0.00  341.00     0  39963.00      0.00 2721908  156708   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分26秒   999    105248  263.00  111.00    0.00    0.00  374.00     0  10118.00      0.00 2719240  155552   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分27秒   999    105248  256.00  118.00    0.00    0.00  374.00     0   7386.00      0.00 2717976  155096   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分28秒   999    105248  260.00  111.00    0.00    0.00  371.00     0   3928.00      0.00 2719688  156236   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分29秒   999    105248  267.00  105.00    0.00    0.00  372.00     0   2258.00      0.00 2719448  156076   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分30秒   999    105248  260.00  110.00    0.00    0.00  370.00     0   2111.00      0.00 2718428  156240   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分31秒   999    105248  260.00  106.00    0.00    0.00  366.00     0   2332.00      0.00 2719964  156168   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分32秒   999    105248  250.00  116.00    0.00    0.00  366.00     0   1894.00      0.00 2718428  156704   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分33秒   999    105248  263.00  105.00    0.00    0.00  368.00     0   1645.00      0.00 2717128  155676   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分34秒   999    105248  260.00  112.00    0.00    0.00  372.00     0   1278.00      0.00 2719176  156476   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分35秒   999    105248  254.00  112.00    0.00    0.00  366.00     0    747.00      0.00 2716616  155896   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分36秒   999    105248  259.00  108.00    0.00    0.00  367.00     0    413.00      0.00 2717128  155124   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分37秒   999    105248  261.00  106.00    0.00    0.00  367.00     0   1601.00      0.00 2718664  157356   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分38秒   999    105248  262.00  104.00    0.00    0.00  366.00     0    211.00      0.00 2716984  156352   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分39秒   999    105248  267.00   97.00    0.00    0.00  364.00     0    627.00      0.00 2716328  155604   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时36分40秒   999    105248  265.00  101.00    0.00    0.00  366.00     0    809.00      0.00 2718888  156504   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
