Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分38秒   999    103598    4.00    0.00    0.00    0.00    4.00     2    103.00      0.00 2672432  117156   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分39秒   999    103598  244.00   81.00    0.00    0.00  325.00     2  73017.00      0.00 2783256  194888   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分40秒   999    103598  272.00  103.00    0.00    0.00  375.00     2  42881.00      0.00 2752564  180072   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分41秒   999    103598  253.00  119.00    0.00    0.00  372.00     2  14224.00      0.00 2751732  179452   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分42秒   999    103598  257.00  116.00    0.00    0.00  373.00     2  11120.00      0.00 2750756  179264   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分43秒   999    103598  264.00  100.00    0.00    0.00  364.00     2   5226.00      0.00 2750916  179472   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分44秒   999    103598  249.00  118.00    0.00    0.00  367.00     2   4159.00      0.00 2749380  178072   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分45秒   999    103598  256.00  116.00    0.00    0.00  372.00     2   5305.00      0.00 2750324  178788   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分46秒   999    103598  253.00  113.00    0.00    0.00  366.00     2   5004.00      0.00 2749300  177744   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分47秒   999    103598  255.00  111.00    0.00    0.00  366.00     2   4322.00      0.00 2747696  176572   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分48秒   999    103598  259.00  104.00    0.00    0.00  363.00     2   3278.00      0.00 2747840  176424   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分49秒   999    103598  252.00  105.00    0.00    0.00  357.00     2   2150.00      0.00 2746448  175884   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分50秒   999    103598  266.00   95.00    0.00    0.00  361.00     2   2481.00      0.00 2746012  175832   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分51秒   999    103598  251.00  108.00    0.00    0.00  359.00     2   2682.00      0.00 2745028  175216   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分52秒   999    103598  258.00   99.00    0.00    0.00  357.00     2   2994.00      0.00 2743488  173656   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分53秒   999    103598  256.00  104.00    0.00    0.00  360.00     2   3008.00      0.00 2744508  173376   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时08分54秒   999    103598  254.00  109.00    0.00    0.00  363.00     2   1814.00      0.00 2742892  171872   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
