Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分20秒   999    124764   54.00   15.00    0.00    0.00   69.00     1   1523.00      0.00 2676928  124428   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分21秒   999    124764  185.00   34.00    0.00    0.00  219.00     1  62299.00      0.00 2710800  150128   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分22秒   999    124764  174.00   41.00    0.00    0.00  215.00     1  85212.00      0.00 2708352  148608   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分23秒   999    124764  184.00   35.00    0.00    0.00  219.00     1  88454.00      0.00 2706988  150060   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分24秒   999    124764  178.00   37.00    0.00    0.00  215.00     1  86026.00      0.00 2710548  151896   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分25秒   999    124764  180.00   40.00    0.00    0.00  220.00     1  77612.00      0.00 2722312  157708   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分26秒   999    124764  181.00   36.00    0.00    0.00  217.00     1  75767.00      0.00 2721396  158416   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分27秒   999    124764  180.00   36.00    0.00    0.00  216.00     1  83579.00      0.00 2725220  160276   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分28秒   999    124764  178.00   39.00    0.00    0.00  217.00     1  88485.00      0.00 2721124  157044   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分29秒   999    124764  187.00   33.00    0.00    0.00  220.00     1  82834.00      0.00 2725072  159760   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分30秒   999    124764  181.00   34.00    0.00    0.00  215.00     1  86950.00      0.00 2720408  157644   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分31秒   999    124764  173.00   42.00    0.00    0.00  215.00     1  88276.00      0.00 2717740  156312   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分32秒   999    124764  182.00   38.00    0.00    0.00  220.00     1  86873.00      0.00 2714528  156940   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分33秒   999    124764  188.00   30.00    0.00    0.00  218.00     1  82404.00      0.00 2718576  156092   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分34秒   999    124764  181.00   37.00    0.00    0.00  218.00     1  82542.00      0.00 2719396  156584   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分35秒   999    124764  181.00   36.00    0.00    0.00  217.00     1  97347.00      0.00 2721392  158612   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时38分36秒   999    124764  160.00   38.00    0.00    0.00  198.00     1  83701.00      0.00 2724956  159640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
