4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12349.27          ---          ---         0.73715         0.71900         0.75900         1.43900         1.50300     12853.87 
Gets       123489.47    123489.47         0.00         0.73586         0.71900         0.75900         1.43900         1.49500    127932.34 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     135838.74    123489.47         0.00         0.73598         0.71900         0.75900         1.43900         1.49500    140786.21 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.191        0.000
SET       0.695        5.000
SET       0.703       10.000
SET       0.703       15.000
SET       0.711       20.000
SET       0.711       25.000
SET       0.711       30.000
SET       0.711       35.000
SET       0.719       40.000
SET       0.719       45.000
SET       0.719       50.000
SET       0.719       52.500
SET       0.727       55.000
SET       0.727       57.500
SET       0.727       60.000
SET       0.727       62.500
SET       0.727       65.000
SET       0.727       67.500
SET       0.735       70.000
SET       0.735       72.500
SET       0.735       75.000
SET       0.735       76.250
SET       0.735       77.500
SET       0.735       78.750
SET       0.735       80.000
SET       0.735       81.250
SET       0.743       82.500
SET       0.743       83.750
SET       0.743       85.000
SET       0.743       86.250
SET       0.743       87.500
SET       0.743       88.125
SET       0.743       88.750
SET       0.743       89.375
SET       0.743       90.000
SET       0.751       90.625
SET       0.751       91.250
SET       0.751       91.875
SET       0.751       92.500
SET       0.751       93.125
SET       0.751       93.750
SET       0.759       94.062
SET       0.759       94.375
SET       0.759       94.688
SET       0.759       95.000
SET       0.767       95.312
SET       0.767       95.625
SET       0.775       95.938
SET       0.783       96.250
SET       0.807       96.562
SET       0.831       96.875
SET       0.839       97.031
SET       0.855       97.188
SET       0.871       97.344
SET       0.983       97.500
SET       1.263       97.656
SET       1.391       97.812
SET       1.407       97.969
SET       1.407       98.125
SET       1.415       98.281
SET       1.423       98.438
SET       1.423       98.516
SET       1.431       98.594
SET       1.431       98.672
SET       1.431       98.750
SET       1.439       98.828
SET       1.439       98.906
SET       1.439       98.984
SET       1.447       99.062
SET       1.447       99.141
SET       1.455       99.219
SET       1.455       99.258
SET       1.455       99.297
SET       1.455       99.336
SET       1.463       99.375
SET       1.463       99.414
SET       1.463       99.453
SET       1.463       99.492
SET       1.471       99.531
SET       1.471       99.570
SET       1.471       99.609
SET       1.471       99.629
SET       1.471       99.648
SET       1.479       99.668
SET       1.479       99.688
SET       1.479       99.707
SET       1.479       99.727
SET       1.479       99.746
SET       1.479       99.766
SET       1.487       99.785
SET       1.487       99.805
SET       1.487       99.814
SET       1.487       99.824
SET       1.487       99.834
SET       1.487       99.844
SET       1.495       99.854
SET       1.495       99.863
SET       1.495       99.873
SET       1.495       99.883
SET       1.495       99.893
SET       1.503       99.902
SET       1.503       99.907
SET       1.503       99.912
SET       1.503       99.917
SET       1.511       99.922
SET       1.511       99.927
SET       1.511       99.932
SET       1.511       99.937
SET       1.519       99.941
SET       1.519       99.946
SET       1.527       99.951
SET       1.527       99.954
SET       1.527       99.956
SET       1.535       99.958
SET       1.535       99.961
SET       1.535       99.963
SET       1.543       99.966
SET       1.543       99.968
SET       1.551       99.971
SET       1.551       99.973
SET       1.559       99.976
SET       1.559       99.977
SET       1.559       99.978
SET       1.567       99.979
SET       1.567       99.980
SET       1.567       99.982
SET       1.575       99.983
SET       1.575       99.984
SET       1.575       99.985
SET       1.583       99.987
SET       1.583       99.988
SET       1.591       99.988
SET       1.591       99.989
SET       1.591       99.990
SET       1.591       99.990
SET       1.591       99.991
SET       1.599       99.991
