Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分41秒   999     65042    4.00    2.00    0.00    0.00    6.00     3     77.00      0.00 2668616  116484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分42秒   999     65042  192.00   74.00    0.00    0.00  266.00     3  34222.00      0.00 2722864  155948   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分43秒   999     65042  228.00  115.00    0.00    0.00  343.00     3  13746.00      0.00 2721448  157144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分44秒   999     65042  233.00  107.00    0.00    0.00  340.00     3   5366.00      0.00 2720584  156920   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分45秒   999     65042  226.00  104.00    0.00    0.00  330.00     3   3546.00      0.00 2722488  157528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分46秒   999     65042  236.63   97.03    0.00    0.00  333.66     3   3566.34      0.00 2723256  158112   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分47秒   999     65042  211.00  119.00    0.00    0.00  330.00     3   3106.00      0.00 2720552  156756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分48秒   999     65042  232.00   97.00    0.00    0.00  329.00     3   2740.00      0.00 2721944  157476   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分49秒   999     65042  228.00  105.00    0.00    0.00  333.00     3   2335.00      0.00 2723112  158896   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分50秒   999     65042  229.00  106.00    0.00    0.00  335.00     3   2175.00      0.00 2721832  157660   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分51秒   999     65042  229.00  106.00    0.00    0.00  335.00     3   1936.00      0.00 2723368  159324   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分52秒   999     65042  222.00  115.00    0.00    0.00  337.00     3   1867.00      0.00 2723128  159128   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分53秒   999     65042  228.00  104.00    0.00    0.00  332.00     3   1327.00      0.00 2723400  158320   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分54秒   999     65042  214.00  113.00    0.00    0.00  327.00     3   1606.00      0.00 2723912  159100   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分55秒   999     65042  223.00  108.00    0.00    0.00  331.00     3   1769.00      0.00 2723256  158668   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分56秒   999     65042  223.00  105.00    0.00    0.00  328.00     3   1217.00      0.00 2722744  158272   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时58分57秒   999     65042  219.00  113.00    0.00    0.00  332.00     3   1395.00      0.00 2723404  159612   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
