Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分27秒   999     65289   22.00    9.00    0.00    0.00   31.00     2   1037.00      0.00 2677756  124472   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分28秒   999     65289  243.00   77.00    0.00    0.00  320.00     2  56999.00      0.00 2739508  168224   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分29秒   999     65289  268.00  104.00    0.00    0.00  372.00     2  27835.00      0.00 2732860  166836   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分30秒   999     65289  259.00  116.00    0.00    0.00  375.00     2  11389.00      0.00 2730088  167020   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分31秒   999     65289  268.00  103.00    0.00    0.00  371.00     2   7530.00      0.00 2728648  165640   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分32秒   999     65289  247.00  117.00    0.00    0.00  364.00     2   3787.00      0.00 2729016  166020   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分33秒   999     65289  262.00  106.00    0.00    0.00  368.00     2   4302.00      0.00 2729104  167064   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分34秒   999     65289  255.00  118.00    0.00    0.00  373.00     2   3716.00      0.00 2727856  166188   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分35秒   999     65289  252.00  113.00    0.00    0.00  365.00     2   2335.00      0.00 2726464  165092   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分36秒   999     65289  267.00   98.00    0.00    0.00  365.00     2   2397.00      0.00 2726224  164468   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分37秒   999     65289  248.00  119.00    0.00    0.00  367.00     2   1606.00      0.00 2726144  164476   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分38秒   999     65289  258.00  112.00    0.00    0.00  370.00     2   1976.00      0.00 2726064  164400   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分39秒   999     65289  260.00  101.00    0.00    0.00  361.00     2   2104.00      0.00 2725548  163024   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分40秒   999     65289  245.00  116.00    0.00    0.00  361.00     2   1479.00      0.00 2719988  161768   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分41秒   999     65289  260.00  108.00    0.00    0.00  368.00     2   1981.00      0.00 2718840  160880   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分42秒   999     65289  252.00  111.00    0.00    0.00  363.00     2   1815.00      0.00 2718752  160912   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时38分43秒   999     65289  254.00  111.00    0.00    0.00  365.00     2   1550.00      0.00 2718384  160404   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
