Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分31秒   999     57335   13.00    7.00    0.00    0.00   20.00     0    721.00      0.00 2673872  122792   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分32秒   999     57335  224.00   97.00    0.00    0.00  321.00     0  17245.00      0.00 2717452  157104   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分33秒   999     57335  230.00  106.00    0.00    0.00  336.00     0   6517.00      0.00 2716188  155836   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分34秒   999     57335  219.00  109.00    0.00    0.00  328.00     0   4498.00      0.00 2715728  156144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分35秒   999     57335  224.00  103.00    0.00    0.00  327.00     0   2946.00      0.00 2715728  156796   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分36秒   999     57335  233.00   95.00    0.00    0.00  328.00     0   2285.00      0.00 2717120  157848   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分37秒   999     57335  213.00  116.00    0.00    0.00  329.00     0   2169.00      0.00 2717120  158248   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分38秒   999     57335  224.00  102.00    0.00    0.00  326.00     0   1546.00      0.00 2715856  156952   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分39秒   999     57335  226.00  105.00    0.00    0.00  331.00     0   2388.00      0.00 2718672  157008   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分40秒   999     57335  236.00   96.00    0.00    0.00  332.00     0   1919.00      0.00 2718160  158536   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分41秒   999     57335  218.00  108.00    0.00    0.00  326.00     0   1657.00      0.00 2718928  158392   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分42秒   999     57335  224.00  100.00    0.00    0.00  324.00     0   2298.00      0.00 2717904  158144   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分43秒   999     57335  224.00  103.00    0.00    0.00  327.00     0   1853.00      0.00 2718052  158544   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分44秒   999     57335  228.00  100.00    0.00    0.00  328.00     0   1141.00      0.00 2719076  158992   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分45秒   999     57335  222.00  102.00    0.00    0.00  324.00     0   1019.00      0.00 2717028  158172   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分46秒   999     57335  223.00   95.00    0.00    0.00  318.00     0   1121.00      0.00 2717540  158544   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分47秒   999     57335  222.00  103.00    0.00    0.00  325.00     0   1436.00      0.00 2718420  158908   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
