Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分05秒   999     68552    7.00    2.00    0.00    0.00    9.00     2    410.00      0.00 2671244  117772   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分06秒   999     68552  209.00   66.00    0.00    0.00  275.00     2  67920.00      0.00 2766184  183844   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分07秒   999     68552  288.00   87.00    0.00    0.00  375.00     2  62259.00      0.00 2760168  184180   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分08秒   999     68552  263.00  104.00    0.00    0.00  367.00     2   5605.00      0.00 2753396  181868   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分09秒   999     68552  253.00  114.00    0.00    0.00  367.00     2   3506.00      0.00 2752796  182904   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分10秒   999     68552  256.00  108.00    0.00    0.00  364.00     2   1960.00      0.00 2755516  185040   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分11秒   999     68552  251.00  114.00    0.00    0.00  365.00     2   1516.00      0.00 2754636  183668   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分12秒   999     68552  249.00  108.00    0.00    0.00  357.00     2   2248.00      0.00 2753244  182224   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分13秒   999     68552  250.00  110.00    0.00    0.00  360.00     2   1584.00      0.00 2753388  182960   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分14秒   999     68552  260.00   98.00    0.00    0.00  358.00     2   1418.00      0.00 2751708  182588   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分15秒   999     68552  256.00  105.00    0.00    0.00  361.00     2    906.00      0.00 2750000  181588   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分16秒   999     68552  250.00  110.00    0.00    0.00  360.00     2   1426.00      0.00 2749488  181048   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分17秒   999     68552  267.00   97.00    0.00    0.00  364.00     2   1028.00      0.00 2749488  181952   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分18秒   999     68552  261.00  104.00    0.00    0.00  365.00     2    792.00      0.00 2749632  182028   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分19秒   999     68552  257.00  108.00    0.00    0.00  365.00     2    821.00      0.00 2747516  181072   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分20秒   999     68552  264.00  100.00    0.00    0.00  364.00     2    680.00      0.00 2746592  180500   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时22分21秒   999     68552  254.00  106.00    0.00    0.00  360.00     2    541.00      0.00 2746144  180012   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
