id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q3-rate85,1.003,33136,,31769,0,31603,151,2762,8251,27769,51142,207,2297,6500,31375,43645
q3-rate85,2.000,50325,,51015,0,51297,831,21851,58031,159387,204324,990,12746,45405,70623,89082
q3-rate85,3.000,41483,,42096,0,42017,248,1087,1529,3120,6893,418,1506,1949,3475,5455
q3-rate85,4.000,41498,,41499,0,41461,196,1039,1402,2268,3469,496,1546,1948,2745,3938
q3-rate85,5.000,41495,,41471,0,41504,252,1026,1355,2113,3468,428,1490,1860,2954,4212
q3-rate85,6.000,41441,,41467,0,41453,163,906,1230,1809,2418,424,1338,1712,2428,3277
q3-rate85,7.000,41498,,41515,0,41518,196,920,1218,1961,2545,406,1300,1675,2406,3796
q3-rate85,8.000,41443,,41444,0,41455,186,977,1326,2097,3849,381,1450,1871,2800,3757
q3-rate85,9.000,41504,,41477,0,41479,253,949,1212,1835,2842,464,1368,1821,2623,4469
q3-rate85,10.000,41477,,41491,0,41480,209,967,1272,1908,2266,507,1410,1849,2562,4003
q3-rate85,11.000,41466,,41445,0,41449,233,928,1225,1909,2467,449,1400,1797,2423,3220
q3-rate85,12.000,41494,,41530,0,41512,162,906,1169,1996,3746,345,1279,1701,2659,4288
q3-rate85,13.004,41376,,41322,0,41297,165,964,1263,1924,3165,484,1394,1814,2634,5700
q3-rate85,14.000,41566,,41606,0,41639,159,937,1290,1997,3098,496,1375,1769,2509,3530
q3-rate85,15.000,41437,,41440,0,41445,189,947,1284,2102,5079,424,1346,1797,2787,5031
q3-rate85,16.000,41471,,41459,0,41445,154,885,1194,1893,3128,436,1259,1700,2550,3639
q3-rate85,17.000,41478,,41511,0,41512,179,895,1163,1779,2288,445,1292,1706,2367,3132
q3-rate85,18.000,41454,,41412,0,41432,182,926,1203,1933,3326,396,1396,1800,2742,4251
q3-rate85,19.000,41481,,41493,0,41485,325,1003,1311,1968,3287,466,1411,1830,2621,4792
q3-rate85,20.000,41460,,41467,0,41476,219,967,1286,1982,3020,456,1415,1877,2551,3890
q3-rate85,21.000,41484,,41496,0,41493,117,966,1223,1888,2644,321,1352,1783,2442,3155
q3-rate85,22.000,41453,,41445,0,41442,146,884,1156,1854,2483,376,1291,1704,2361,3320
q3-rate85,23.000,41460,,41465,0,41450,144,930,1203,1852,2532,364,1315,1688,2342,3291
q3-rate85,24.000,41493,,41499,0,41495,147,866,1118,1590,2425,451,1222,1613,2297,3222
q3-rate85,25.000,41480,,41474,0,41483,165,992,1316,1960,2431,361,1394,1788,2404,3184
q3-rate85,26.000,41507,,41497,0,41503,181,916,1171,1821,2459,456,1301,1748,2449,3268
q3-rate85,27.000,41438,,41456,0,41445,200,933,1193,1800,2856,276,1321,1744,2485,4191
q3-rate85,28.000,41500,,41472,0,41485,220,897,1160,1740,2237,386,1314,1749,2424,3400
q3-rate85,29.000,41448,,41480,0,41466,177,900,1154,1784,2376,399,1303,1713,2519,3356
q3-rate85,30.000,41478,,41500,0,41502,175,902,1161,1800,2685,314,1237,1663,2373,3170
q3-rate85,31.000,41456,,41403,0,41416,163,915,1204,1872,2841,344,1341,1808,2527,3443
q3-rate85,32.000,41473,,41461,0,41467,214,984,1253,1877,2474,340,1386,1868,2601,3409
q3-rate85,33.000,41430,,41465,0,41450,222,921,1195,1799,2278,446,1309,1737,2344,3216
q3-rate85,34.000,41450,,41435,0,41441,151,908,1175,1807,2587,443,1333,1743,2562,3427
q3-rate85,35.000,41466,,41480,0,41475,153,1016,1319,1918,3220,445,1410,1859,2688,3626
q3-rate85,36.000,41480,,41477,0,41473,187,977,1293,2110,3076,400,1415,1858,2796,3846
q3-rate85,37.000,41445,,41448,0,41460,199,907,1166,1771,2495,393,1276,1675,2383,3493
q3-rate85,38.000,41510,,41475,0,41482,232,943,1180,1943,3077,502,1337,1755,2478,3801
q3-rate85,39.000,41443,,41481,0,41461,229,916,1183,1766,2191,429,1348,1769,2379,3114
q3-rate85,40.000,41456,,41415,0,41407,145,889,1173,1864,2569,317,1245,1729,2445,3402
q3-rate85,41.000,41435,,41466,0,41480,140,914,1156,1866,3624,458,1295,1728,2436,4050
q3-rate85,42.000,41492,,41487,0,41491,166,899,1164,1809,2476,386,1284,1716,2373,3339
q3-rate85,43.000,41452,,41465,0,41456,183,913,1226,1889,2622,374,1370,1764,2467,3227
q3-rate85,44.000,41507,,41495,0,41497,204,917,1154,1687,2260,399,1295,1673,2364,3217
q3-rate85,45.000,41448,,41472,0,41463,177,952,1306,2034,2837,391,1405,1827,2564,3650
q3-rate85,46.000,41441,,41405,0,41422,160,922,1223,1914,2519,505,1341,1709,2425,3294
q3-rate85,47.000,41448,,41453,0,41451,192,911,1165,1836,2781,403,1274,1715,2460,3677
q3-rate85,48.000,41452,,41454,0,41453,182,900,1149,1727,2267,482,1321,1724,2298,3102
q3-rate85,49.000,41508,,41500,0,41500,316,981,1279,1957,2548,395,1366,1851,2526,3327
q3-rate85,50.000,41447,,41449,0,41447,228,921,1189,1816,2335,415,1279,1712,2402,3115
q3-rate85,51.000,41453,,41459,0,41465,171,975,1282,1919,2482,362,1399,1812,2555,3256
q3-rate85,52.000,41482,,41480,0,41477,149,938,1217,1882,3417,295,1372,1753,2518,3370
