4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets       316799.62          ---          ---         2.52371         2.06300         3.58300         3.77500         3.99900    329744.27 
Gets       316799.06    316799.06         0.00         2.52371         2.06300         3.58300         3.77500         3.99900    328196.81 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     633598.68    316799.06         0.00         2.52371         2.06300         3.58300         3.77500         3.99900    657941.09 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.279        0.000
SET       1.839        5.000
SET       1.879       10.000
SET       1.903       15.000
SET       1.927       20.000
SET       1.943       25.000
SET       1.959       30.000
SET       1.983       35.000
SET       2.007       40.000
SET       2.031       45.000
SET       2.063       50.000
SET       2.095       52.500
SET       2.127       55.000
SET       2.655       57.500
SET       2.943       60.000
SET       3.023       62.500
SET       3.071       65.000
SET       3.119       67.500
SET       3.151       70.000
SET       3.199       72.500
SET       3.215       75.000
SET       3.231       76.250
SET       3.247       77.500
SET       3.263       78.750
SET       3.279       80.000
SET       3.311       81.250
SET       3.327       82.500
SET       3.343       83.750
SET       3.359       85.000
SET       3.391       86.250
SET       3.423       87.500
SET       3.439       88.125
SET       3.455       88.750
SET       3.471       89.375
SET       3.471       90.000
SET       3.487       90.625
SET       3.503       91.250
SET       3.519       91.875
SET       3.535       92.500
SET       3.551       93.125
SET       3.551       93.750
SET       3.567       94.062
SET       3.567       94.375
SET       3.583       94.688
SET       3.583       95.000
SET       3.599       95.312
SET       3.599       95.625
SET       3.615       95.938
SET       3.615       96.250
SET       3.631       96.562
SET       3.631       96.875
SET       3.647       97.031
SET       3.647       97.188
SET       3.663       97.344
SET       3.663       97.500
SET       3.663       97.656
SET       3.679       97.812
SET       3.679       97.969
SET       3.695       98.125
SET       3.711       98.281
SET       3.711       98.438
SET       3.727       98.516
SET       3.727       98.594
SET       3.743       98.672
SET       3.743       98.750
SET       3.759       98.828
SET       3.759       98.906
SET       3.775       98.984
SET       3.775       99.062
SET       3.791       99.141
SET       3.807       99.219
SET       3.807       99.258
SET       3.823       99.297
SET       3.823       99.336
SET       3.823       99.375
SET       3.839       99.414
SET       3.839       99.453
SET       3.855       99.492
SET       3.855       99.531
SET       3.871       99.570
SET       3.887       99.609
SET       3.887       99.629
SET       3.887       99.648
SET       3.887       99.668
SET       3.903       99.688
SET       3.903       99.707
SET       3.919       99.727
SET       3.919       99.746
SET       3.919       99.766
SET       3.935       99.785
SET       3.935       99.805
SET       3.951       99.814
SET       3.951       99.824
SET       3.951       99.834
SET       3.967       99.844
SET       3.967       99.854
SET       3.967       99.863
SET       3.983       99.873
SET       3.983       99.883
SET       3.999       99.893
SET       3.999       99.902
SET       4.015       99.907
SET       4.015       99.912
SET       4.015       99.917
SET       4.031       99.922
SET       4.031       99.927
SET       4.047       99.932
SET       4.047       99.937
SET       4.063       99.941
SET       4.079       99.946
SET       4.095       99.951
SET       4.095       99.954
SET       4.127       99.956
SET       4.127       99.958
SET       4.127       99.961
SET       4.159       99.963
SET       4.159       99.966
SET       4.191       99.968
SET       4.191       99.971
SET       4.223       99.973
SET       4.255       99.976
SET       4.255       99.977
SET       4.287       99.978
SET       4.287       99.979
SET       4.319       99.980
SET       4.351       99.982
SET       4.351       99.983
SET       4.383       99.984
SET       4.415       99.985
SET       4.447       99.987
SET       4.447       99.988
SET       4.479       99.988
SET       4.479       99.989
SET       4.511       99.990
SET       4.511       99.990
SET       4.543       99.991
SET       4.575       99.991
SET       4.575       99.992
SET       4.607       99.993
SET       4.639       99.993
SET       4.671       99.994
SET       4.671       99.994
SET       4.703       99.995
SET       4.703       99.995
SET       4.703       99.995
SET       4.735       99.995
SET       4.735       99.996
SET       4.767       99.996
SET       4.767       99.996
SET       4.799       99.997
SET       4.831       99.997
SET       4.831       99.997
SET       4.831       99.997
SET       4.863       99.997
SET       4.863       99.998
SET       4.895       99.998
SET       4.895       99.998
SET       4.927       99.998
SET       4.927       99.998
SET       4.959       99.998
SET       4.991       99.998
SET       5.023       99.999
SET       5.023       99.999
SET       5.055       99.999
SET       5.055       99.999
SET       5.055       99.999
SET       5.087       99.999
SET       5.087       99.999
