Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分54秒   999     92283   36.00   11.00    0.00    0.00   47.00     1   1092.00      0.00 2674576  120428   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分55秒   999     92283  260.00   86.00    0.00    0.00  346.00     1  58629.00      0.00 2724672  157396   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分56秒   999     92283  292.00   89.00    0.00    0.00  381.00     1  48665.00      0.00 2728664  159204   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分57秒   999     92283  264.00  112.00    0.00    0.00  376.00     1   4886.00      0.00 2728408  159476   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分58秒   999     92283  281.00   99.00    0.00    0.00  380.00     1   3607.00      0.00 2727992  159076   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分59秒   999     92283  272.00  106.00    0.00    0.00  378.00     1   2659.00      0.00 2725704  158556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分00秒   999     92283  273.00  105.00    0.00    0.00  378.00     1   2188.00      0.00 2726136  158112   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分01秒   999     92283  273.00  105.00    0.00    0.00  378.00     1   2382.00      0.00 2724956  158076   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分02秒   999     92283  274.00  104.00    0.00    0.00  378.00     1   1840.00      0.00 2723340  156156   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分03秒   999     92283  272.00  106.00    0.00    0.00  378.00     1   2040.00      0.00 2721440  156164   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分04秒   999     92283  269.00  110.00    0.00    0.00  379.00     1   1880.00      0.00 2721360  156188   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分05秒   999     92283  268.00  111.00    0.00    0.00  379.00     1   1864.00      0.00 2719000  156160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分06秒   999     92283  285.00   94.00    0.00    0.00  379.00     1    816.00      0.00 2718392  154268   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分07秒   999     92283  275.00  104.00    0.00    0.00  379.00     1    815.00      0.00 2716196  152608   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分08秒   999     92283  271.00  106.00    0.00    0.00  377.00     1    883.00      0.00 2717732  153948   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分09秒   999     92283  284.00   95.00    0.00    0.00  379.00     1    840.00      0.00 2716196  153352   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时36分10秒   999     92283  271.00  108.00    0.00    0.00  379.00     1    972.00      0.00 2715684  153284   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
