Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分51秒   999     53928   17.00    5.00    0.00    0.00   22.00     0    531.00      0.00 2678112  121132   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分52秒   999     53928  217.00   84.00    0.00    0.00  301.00     0  18291.00      0.00 2719436  154824   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分53秒   999     53928  227.00  105.00    0.00    0.00  332.00     0   8248.00      0.00 2717596  152696   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分54秒   999     53928  218.00  109.00    0.00    0.00  327.00     0   4729.00      0.00 2717740  153568   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分55秒   999     53928  221.00  104.00    0.00    0.00  325.00     0   4880.00      0.00 2717228  152916   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分56秒   999     53928  224.00  104.00    0.00    0.00  328.00     0   5725.00      0.00 2717596  154048   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分57秒   999     53928  225.00  106.00    0.00    0.00  331.00     0   3904.00      0.00 2717772  154116   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分58秒   999     53928  210.00  117.00    0.00    0.00  327.00     0   2839.00      0.00 2716140  153040   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时13分59秒   999     53928  221.00  103.00    0.00    0.00  324.00     0   2286.00      0.00 2717164  153496   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分00秒   999     53928  215.00  111.00    0.00    0.00  326.00     0   2700.00      0.00 2717676  153852   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分01秒   999     53928  224.00  102.00    0.00    0.00  326.00     0   2703.00      0.00 2717164  153928   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分02秒   999     53928  223.00   98.00    0.00    0.00  321.00     0   2553.00      0.00 2717828  155256   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分03秒   999     53928  206.00  120.00    0.00    0.00  326.00     0   2271.00      0.00 2717828  155236   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分04秒   999     53928  225.00   99.00    0.00    0.00  324.00     0   1930.00      0.00 2716804  154812   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分05秒   999     53928  226.00   97.00    0.00    0.00  323.00     0   2055.00      0.00 2717828  155576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分06秒   999     53928  227.00   95.00    0.00    0.00  322.00     0   2073.00      0.00 2717976  154772   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时14分07秒   999     53928  213.00  110.00    0.00    0.00  323.00     0   1177.00      0.00 2718488  154788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
