Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分39秒   999     61903   64.00   14.00    0.00    0.00   78.00     3  16996.00      0.00 2740160  172728   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分40秒   999     61903  240.00   65.00    0.00    0.00  305.00     3  63910.00      0.00 2749600  176864   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分41秒   999     61903  264.00   67.00    0.00    0.00  331.00     3 116144.00      0.00 2746956  174260   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分42秒   999     61903  254.00   71.00    0.00    0.00  325.00     3  95313.00      0.00 2749704  174896   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分43秒   999     61903  237.00   76.00    0.00    0.00  313.00     3 113395.00      0.00 2750744  181484   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分44秒   999     61903  260.00   70.00    0.00    0.00  330.00     3 111430.00      0.00 2748192  181144   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分45秒   999     61903  267.00   62.00    0.00    0.00  329.00     3 102282.00      0.00 2743900  172384   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分46秒   999     61903  266.00   70.00    0.00    0.00  336.00     3 109695.00      0.00 2748432  174620   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分47秒   999     61903  263.00   61.00    0.00    0.00  324.00     3 105610.00      0.00 2745924  173900   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分48秒   999     61903  266.00   55.00    0.00    0.00  321.00     3 104760.00      0.00 2747744  178932   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分49秒   999     61903  257.00   66.00    0.00    0.00  323.00     3  98777.00      0.00 2748272  174312   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分50秒   999     61903  254.00   71.00    0.00    0.00  325.00     3  99033.00      0.00 2762108  181524   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分51秒   999     61903  254.00   69.00    0.00    0.00  323.00     3  99817.00      0.00 2745896  177008   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分52秒   999     61903  263.00   65.00    0.00    0.00  328.00     3  93260.00      0.00 2749668  175384   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分53秒   999     61903  261.00   64.00    0.00    0.00  325.00     3  95373.00      0.00 2753956  180208   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时25分54秒   999     61903  276.00   56.00    0.00    0.00  332.00     3  90456.00      0.00 2747928  175300   0.54  beam.smp

