Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分43秒   999    136355   52.00   15.00    0.00    0.00   67.00     1   2130.00      0.00 2683764  127424   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分44秒   999    136355  181.00   35.00    0.00    0.00  216.00     1  51832.00      0.00 2707516  147280   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分45秒   999    136355  176.00   34.00    0.00    0.00  210.00     1  81233.00      0.00 2712228  152132   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分46秒   999    136355  187.00   35.00    0.00    0.00  222.00     1  78300.00      0.00 2727136  161348   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分47秒   999    136355  178.00   38.00    0.00    0.00  216.00     1  79339.00      0.00 2727320  158980   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分48秒   999    136355  180.00   39.00    0.00    0.00  219.00     1  79104.00      0.00 2722140  157992   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分49秒   999    136355  174.00   40.00    0.00    0.00  214.00     1  81967.00      0.00 2726740  162336   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分50秒   999    136355  174.00   43.00    0.00    0.00  217.00     1  79918.00      0.00 2721996  161044   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分51秒   999    136355  172.00   42.00    0.00    0.00  214.00     1  85661.00      0.00 2719344  158972   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分52秒   999    136355  175.00   38.00    0.00    0.00  213.00     1  81487.00      0.00 2720888  156368   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分53秒   999    136355  177.00   38.00    0.00    0.00  215.00     1  87670.00      0.00 2723064  157392   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分54秒   999    136355  183.00   35.00    0.00    0.00  218.00     1  81144.00      0.00 2722952  159404   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分55秒   999    136355  174.00   40.00    0.00    0.00  214.00     1  83663.00      0.00 2728336  161432   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分56秒   999    136355  177.00   42.00    0.00    0.00  219.00     1  82971.00      0.00 2720756  156924   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分57秒   999    136355  169.00   44.00    0.00    0.00  213.00     1  81177.00      0.00 2723788  156292   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分58秒   999    136355  183.00   34.00    0.00    0.00  217.00     1  85016.00      0.00 2723480  160132   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时13分59秒   999    136355  181.00   38.00    0.00    0.00  219.00     1  84636.00      0.00 2723376  160128   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
