Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分59秒   999     85365   12.87    0.99    0.00    0.00   13.86     0    626.73      0.00 2672276  116712   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分00秒   999     85365  223.00   86.00    0.00    0.00  309.00     0  22110.00      0.00 2715252  151232   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分01秒   999     85365  233.00  104.00    0.00    0.00  337.00     0   7076.00      0.00 2714728  150924   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分02秒   999     85365  222.00  120.00    0.00    0.00  342.00     0   4320.00      0.00 2713880  151452   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分03秒   999     85365  214.00  123.00    0.00    0.00  337.00     0   3912.00      0.00 2714248  151608   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分04秒   999     85365  226.00  111.00    0.00    0.00  337.00     0   3108.00      0.00 2714248  151468   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分05秒   999     85365  241.00   92.00    0.00    0.00  333.00     0   3031.00      0.00 2714760  151784   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分06秒   999     85365  219.00  117.00    0.00    0.00  336.00     0   3707.00      0.00 2717096  152924   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分07秒   999     85365  244.00   92.00    0.00    0.00  336.00     0   2229.00      0.00 2717096  152140   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分08秒   999     85365  224.00  110.00    0.00    0.00  334.00     0   2206.00      0.00 2718536  152896   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分09秒   999     85365  228.00  108.00    0.00    0.00  336.00     0   1771.00      0.00 2717000  153060   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分10秒   999     85365  224.00  114.00    0.00    0.00  338.00     0   1882.00      0.00 2717512  153916   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分11秒   999     85365  233.00  100.00    0.00    0.00  333.00     0   1106.00      0.00 2716488  152672   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分12秒   999     85365  226.00  109.00    0.00    0.00  335.00     0   2126.00      0.00 2718024  153248   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分13秒   999     85365  235.00   98.00    0.00    0.00  333.00     0   1638.00      0.00 2718808  153796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分14秒   999     85365  219.00  115.00    0.00    0.00  334.00     0   1347.00      0.00 2718296  153520   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时39分15秒   999     85365  230.00  105.00    0.00    0.00  335.00     0   1486.00      0.00 2717784  153588   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
