Linux 6.6.30+ (kylin) 	2026年07月13日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分51秒   999     56224   55.00   18.00    0.00    0.00   73.00     0  14027.00      0.00 2746648  180104   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分52秒   999     56224  253.00   52.00    0.00    0.00  305.00     0  66750.00      0.00 2752072  173740   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分53秒   999     56224  271.00   66.00    0.00    0.00  337.00     0 111479.00      0.00 2750296  175896   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分54秒   999     56224  273.00   69.00    0.00    0.00  342.00     0 131267.00      0.00 2749348  173640   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分55秒   999     56224  270.00   68.00    0.00    0.00  338.00     0 123844.00      0.00 2745044  171312   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分56秒   999     56224  272.00   69.00    0.00    0.00  341.00     0 112525.00      0.00 2744428  174052   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分57秒   999     56224  263.00   76.00    0.00    0.00  339.00     0 109934.00      0.00 2749988  172236   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分58秒   999     56224  275.00   58.00    0.00    0.00  333.00     0 115276.00      0.00 2748152  175928   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时31分59秒   999     56224  273.00   70.00    0.00    0.00  343.00     0 115016.00      0.00 2751092  171096   0.52  beam.smp

