4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12480.24          ---          ---         0.72925         0.71100         0.75100         1.42300         1.47900     12990.19 
Gets       124799.85    124799.85         0.00         0.72814         0.71100         0.75100         1.42300         1.47900    129289.86 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     137280.09    124799.85         0.00         0.72824         0.71100         0.75100         1.42300         1.47900    142280.05 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.159        0.000
SET       0.695        5.000
SET       0.695       10.000
SET       0.703       15.000
SET       0.703       20.000
SET       0.703       25.000
SET       0.703       30.000
SET       0.711       35.000
SET       0.711       40.000
SET       0.711       45.000
SET       0.711       50.000
SET       0.711       52.500
SET       0.711       55.000
SET       0.719       57.500
SET       0.719       60.000
SET       0.719       62.500
SET       0.719       65.000
SET       0.719       67.500
SET       0.719       70.000
SET       0.719       72.500
SET       0.719       75.000
SET       0.719       76.250
SET       0.727       77.500
SET       0.727       78.750
SET       0.727       80.000
SET       0.727       81.250
SET       0.727       82.500
SET       0.727       83.750
SET       0.727       85.000
SET       0.727       86.250
SET       0.727       87.500
SET       0.735       88.125
SET       0.735       88.750
SET       0.735       89.375
SET       0.735       90.000
SET       0.735       90.625
SET       0.735       91.250
SET       0.735       91.875
SET       0.735       92.500
SET       0.743       93.125
SET       0.743       93.750
SET       0.743       94.062
SET       0.751       94.375
SET       0.751       94.688
SET       0.751       95.000
SET       0.759       95.312
SET       0.767       95.625
SET       0.775       95.938
SET       0.799       96.250
SET       0.823       96.562
SET       0.839       96.875
SET       0.855       97.031
SET       0.935       97.188
SET       0.975       97.344
SET       1.007       97.500
SET       1.359       97.656
SET       1.383       97.812
SET       1.391       97.969
SET       1.399       98.125
SET       1.407       98.281
SET       1.407       98.438
SET       1.415       98.516
SET       1.415       98.594
SET       1.415       98.672
SET       1.415       98.750
SET       1.423       98.828
SET       1.423       98.906
SET       1.423       98.984
SET       1.423       99.062
SET       1.431       99.141
SET       1.431       99.219
SET       1.431       99.258
SET       1.431       99.297
