Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分50秒   999     40440   61.00   14.00    0.00    0.00   75.00     3  18422.00      0.00 2740608  166588   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分51秒   999     40440  242.00   60.00    0.00    0.00  302.00     3  75053.00      0.00 2744492  170920   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分52秒   999     40440  256.00   72.00    0.00    0.00  328.00     3 114099.00      0.00 2748452  164392   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分53秒   999     40440  262.00   68.00    0.00    0.00  330.00     3 114877.00      0.00 2748160  168924   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分54秒   999     40440  273.00   61.00    0.00    0.00  334.00     3 110961.00      0.00 2751016  172424   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分55秒   999     40440  264.36   70.30    0.00    0.00  334.65     3 116891.09      0.00 2748812  172012   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分56秒   999     40440  272.00   67.00    0.00    0.00  339.00     3 112406.00      0.00 2747860  169032   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分57秒   999     40440  269.00   65.00    0.00    0.00  334.00     3 112739.00      0.00 2746492  169604   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分58秒   999     40440  268.00   67.00    0.00    0.00  335.00     3 116060.00      0.00 2755520  171964   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时44分59秒   999     40440  275.00   57.00    0.00    0.00  332.00     3 108052.00      0.00 2744228  167328   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分00秒   999     40440  258.00   67.00    0.00    0.00  325.00     3 121481.00      0.00 2754156  174460   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分01秒   999     40440  270.00   68.00    0.00    0.00  338.00     3 120826.00      0.00 2743484  171296   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分02秒   999     40440  268.00   67.00    0.00    0.00  335.00     3 112251.00      0.00 2741336  165412   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分03秒   999     40440  271.00   66.00    0.00    0.00  337.00     3 123513.00      0.00 2748284  168000   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分04秒   999     40440  271.00   69.00    0.00    0.00  340.00     3 118057.00      0.00 2751684  174092   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分05秒   999     40440  277.00   63.00    0.00    0.00  340.00     3 118286.00      0.00 2745604  169172   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分06秒   999     40440  264.00   71.00    0.00    0.00  335.00     3 113693.00      0.00 2752496  172592   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时45分07秒   999     40440  273.00   68.00    0.00    0.00  341.00     3 117614.00      0.00 2747708  171096   0.53  beam.smp

