env,core,iter,bench,variant,value,unit
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz0.524288MB,9.025,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz16.777216MB,109,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz33.554432MB,214,us
n90-v10-cpkvm-kvmoff-mmap,0,1,lat_mmap,sz67.108864MB,426,us
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.000512,24430.35,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.001024,20412.02,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.002048,21131.06,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.004096,21517.78,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.008192,21724.73,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.016384,21819.55,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.032768,21871.35,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.065536,21793.84,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.131072,21285.81,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.262144,21239.51,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz0.524288,21284.58,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz1.05,21260.05,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz2.10,21267.75,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz4.19,21068.76,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz8.39,16047.77,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz16.78,15122.78,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz33.55,14968.52,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd,sz67.11,14972.97,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.000512,84.55,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.001024,168.26,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.002048,333.32,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.004096,655.57,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.008192,1166.45,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.016384,2069.43,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.032768,3225.17,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.065536,4672.56,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.131072,5732.43,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.262144,6554.79,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz0.524288,7289.57,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz1.05,7785.52,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz2.10,8308.54,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz4.19,8108.07,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz8.39,6953.42,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz16.78,6543.38,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz33.55,6628.69,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,1,bw_mmap_rd_o2c,sz67.11,6222.43,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz0.524288MB,9.119,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz8.388608MB,59,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz33.554432MB,215,us
n90-v10-cpkvm-kvmoff-mmap,0,10,lat_mmap,sz67.108864MB,427,us
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.000512,24989.75,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.001024,20412.80,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.002048,21130.15,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.004096,21517.68,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.008192,21727.58,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.016384,21826.44,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.032768,21873.13,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.065536,21793.84,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.131072,21281.94,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.262144,21310.20,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz0.524288,21279.31,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz1.05,21267.75,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz2.10,21263.90,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz4.19,21138.19,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz8.39,16019.91,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz16.78,15109.16,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz33.55,14968.52,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd,sz67.11,14921.37,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.000512,84.48,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.001024,167.91,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.002048,334.34,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.004096,660.89,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.008192,1167.95,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.016384,2074.34,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.032768,3254.27,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.065536,4552.08,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.131072,5655.75,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.262144,6541.83,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz0.524288,7250.39,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz1.05,7798.87,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz2.10,8323.53,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz4.19,8151.47,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz8.39,6960.35,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz16.78,6511.63,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz33.55,6610.41,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,10,bw_mmap_rd_o2c,sz67.11,6243.85,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz0.524288MB,9.026,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz1.048576MB,12,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz2.097152MB,19,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz4.194304MB,32,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz8.388608MB,58,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz16.777216MB,110,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz33.554432MB,214,us
n90-v10-cpkvm-kvmoff-mmap,0,2,lat_mmap,sz67.108864MB,425,us
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.000512,25566.22,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.001024,20412.80,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.002048,21127.21,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.004096,21521.86,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.008192,21715.68,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.016384,21831.44,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.032768,21879.14,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.065536,21793.56,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.131072,21294.34,MB/s
n90-v10-cpkvm-kvmoff-mmap,0,2,bw_mmap_rd,sz0.262144,21293.54,MB/s
