Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分04秒   999    134048   22.00    6.00    0.00    0.00   28.00     0     68.00      0.00 2669908  116636   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分05秒   999    134048   47.00   13.00    0.00    0.00   60.00     0    131.00      0.00 2668884  116396   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分06秒   999    134048   45.00    8.00    0.00    0.00   53.00     0     70.00      0.00 2668884  116244   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分07秒   999    134048   43.00   11.00    0.00    0.00   54.00     0     28.00      0.00 2668884  116372   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分08秒   999    134048   44.00   10.00    0.00    0.00   54.00     0     59.00      0.00 2668884  116368   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分09秒   999    134048   43.00   11.00    0.00    0.00   54.00     0     70.00      0.00 2668884  116496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分10秒   999    134048   41.00   13.00    0.00    0.00   54.00     0      0.00      0.00 2668884  116496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分11秒   999    134048   41.00   13.00    0.00    0.00   54.00     0      0.00      0.00 2668884  116496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分12秒   999    134048   40.00   14.00    0.00    0.00   54.00     0      0.00      0.00 2668884  116496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分13秒   999    134048   42.00   11.00    0.00    0.00   53.00     0      0.00      0.00 2668884  116496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分14秒   999    134048   45.00   10.00    0.00    0.00   55.00     0     70.00      0.00 2669396  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分15秒   999    134048   41.00   13.00    0.00    0.00   54.00     0     18.00      0.00 2669396  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分16秒   999    134048   43.00   11.00    0.00    0.00   54.00     0      0.00      0.00 2668884  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分17秒   999    134048   42.00   11.00    0.00    0.00   53.00     0     17.00      0.00 2668884  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分18秒   999    134048   38.00   15.00    0.00    0.00   53.00     0     26.00      0.00 2669396  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分19秒   999    134048   42.00   12.00    0.00    0.00   54.00     0     48.00      0.00 2669396  116880   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时16分20秒   999    134048   38.00   15.00    0.00    0.00   53.00     0      2.00      0.00 2669396  116880   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
