Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分53秒   999    110319   47.00   20.00    0.00    0.00   67.00     1   2175.00      0.00 2681848  126768   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分54秒   999    110319  280.00   94.00    0.00    0.00  374.00     1  22457.00      0.00 2719276  155980   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分55秒   999    110319  273.00  102.00    0.00    0.00  375.00     1   6233.00      0.00 2713728  151792   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分56秒   999    110319  273.00  102.00    0.00    0.00  375.00     1   6105.00      0.00 2716000  153624   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分57秒   999    110319  271.00  107.00    0.00    0.00  378.00     1   2912.00      0.00 2716032  153576   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分58秒   999    110319  276.00  102.00    0.00    0.00  378.00     1   1681.00      0.00 2714452  153196   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时36分59秒   999    110319  275.00  104.00    0.00    0.00  379.00     1   1415.00      0.00 2715092  153300   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分00秒   999    110319  275.00  103.00    0.00    0.00  378.00     1   1327.00      0.00 2716072  154616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分01秒   999    110319  266.00  112.00    0.00    0.00  378.00     1    375.00      0.00 2714024  153460   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分02秒   999    110319  270.00  108.00    0.00    0.00  378.00     1    457.00      0.00 2714172  153620   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分03秒   999    110319  272.00  107.00    0.00    0.00  379.00     1    776.00      0.00 2713660  153456   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分04秒   999    110319  270.00  108.00    0.00    0.00  378.00     1    642.00      0.00 2714684  154520   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分05秒   999    110319  278.00  101.00    0.00    0.00  379.00     1    248.00      0.00 2714172  153688   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分06秒   999    110319  273.00  105.00    0.00    0.00  378.00     1    669.00      0.00 2713676  153240   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分07秒   999    110319  271.00  108.00    0.00    0.00  379.00     1    683.00      0.00 2713676  153024   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分08秒   999    110319  278.00  100.00    0.00    0.00  378.00     1   1005.00      0.00 2713676  153500   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分09秒   999    110319  278.00  100.00    0.00    0.00  378.00     1    568.00      0.00 2713948  153088   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
