Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分07秒   999    140647   53.00   18.00    0.00    0.00   71.00     3   2334.00      0.00 2683936  129400   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分08秒   999    140647  184.00   32.00    0.00    0.00  216.00     3  51477.00      0.00 2710492  150740   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分09秒   999    140647  186.00   31.00    0.00    0.00  217.00     3  80757.00      0.00 2711412  154008   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分10秒   999    140647  176.00   39.00    0.00    0.00  215.00     3  79642.00      0.00 2711072  153864   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分11秒   999    140647  180.00   37.00    0.00    0.00  217.00     3  77496.00      0.00 2716700  158944   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分12秒   999    140647  184.00   35.00    0.00    0.00  219.00     3  89045.00      0.00 2723008  160800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分13秒   999    140647  179.00   33.00    0.00    0.00  212.00     3  87363.00      0.00 2722200  164512   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分14秒   999    140647  177.00   37.00    0.00    0.00  214.00     3  84727.00      0.00 2713984  158216   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分15秒   999    140647  175.00   39.00    0.00    0.00  214.00     3  83615.00      0.00 2720244  158576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分16秒   999    140647  174.00   38.00    0.00    0.00  212.00     3  84100.00      0.00 2718164  160404   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分17秒   999    140647  179.00   35.00    0.00    0.00  214.00     3  80451.00      0.00 2718336  159296   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分18秒   999    140647  179.00   37.00    0.00    0.00  216.00     3  82037.00      0.00 2721132  161064   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分19秒   999    140647  178.00   37.00    0.00    0.00  215.00     3  79388.00      0.00 2722044  164164   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分20秒   999    140647  179.00   32.00    0.00    0.00  211.00     3  73726.00      0.00 2716704  159280   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分21秒   999    140647  180.00   37.00    0.00    0.00  217.00     3  87449.00      0.00 2720464  160580   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分22秒   999    140647  175.00   37.00    0.00    0.00  212.00     3  89017.00      0.00 2721768  161676   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时09分23秒   999    140647  173.00   38.00    0.00    0.00  211.00     3  81236.00      0.00 2720596  159160   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
