Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分44秒   999    107241    2.00    1.00    0.00    0.00    3.00     2     54.00      0.00 2669240  119356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分45秒   999    107241   61.00   13.00    0.00    0.00   74.00     2    298.00      0.00 2670264  120252   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分46秒   999    107241   45.00   12.00    0.00    0.00   57.00     2      0.00      0.00 2669752  120068   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分47秒   999    107241   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2669240  119692   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分48秒   999    107241   44.00   10.00    0.00    0.00   54.00     2      0.00      0.00 2669240  119692   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分49秒   999    107241   40.00   14.00    0.00    0.00   54.00     2     94.00      0.00 2669752  119820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分50秒   999    107241   45.00   10.00    0.00    0.00   55.00     2      1.00      0.00 2669752  119820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分51秒   999    107241   43.00   10.00    0.00    0.00   53.00     2      0.00      0.00 2669752  119820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分52秒   999    107241   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2669752  119820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分53秒   999    107241   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2669752  119820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分54秒   999    107241   42.00   13.00    0.00    0.00   55.00     2     15.00      0.00 2669752  119948   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分55秒   999    107241   41.00   12.00    0.00    0.00   53.00     2     79.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分56秒   999    107241   39.00   15.00    0.00    0.00   54.00     2      1.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分57秒   999    107241   40.00   13.00    0.00    0.00   53.00     2     12.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分58秒   999    107241   44.00   11.00    0.00    0.00   55.00     2      0.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时01分59秒   999    107241   41.00   13.00    0.00    0.00   54.00     2     24.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时02分00秒   999    107241   43.00   12.00    0.00    0.00   55.00     2      0.00      0.00 2669752  120332   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
