Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分15秒   999    120580   60.00   13.00    0.00    0.00   73.00     2    169.00      0.00 2669940  119856   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分16秒   999    120580  175.00   39.00    0.00    0.00  214.00     2  62092.00      0.00 2716564  155632   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分17秒   999    120580  185.00   35.00    0.00    0.00  220.00     2  83291.00      0.00 2720664  159300   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分18秒   999    120580  173.00   39.00    0.00    0.00  212.00     2  78643.00      0.00 2722448  160588   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分19秒   999    120580  181.00   34.00    0.00    0.00  215.00     2  87523.00      0.00 2715788  155700   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分20秒   999    120580  178.00   37.00    0.00    0.00  215.00     2  97453.00      0.00 2720948  159396   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分21秒   999    120580  182.00   38.00    0.00    0.00  220.00     2  96219.00      0.00 2723180  161116   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分22秒   999    120580  181.00   31.00    0.00    0.00  212.00     2  82246.00      0.00 2718404  160336   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分23秒   999    120580  181.00   39.00    0.00    0.00  220.00     2  94341.00      0.00 2717380  157028   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分24秒   999    120580  183.00   34.00    0.00    0.00  217.00     2  84513.00      0.00 2717788  155548   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分25秒   999    120580  186.00   34.00    0.00    0.00  220.00     2  92245.00      0.00 2728432  161084   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分26秒   999    120580  180.00   37.00    0.00    0.00  217.00     2  85032.00      0.00 2725188  163540   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分27秒   999    120580  186.00   31.00    0.00    0.00  217.00     2  85840.00      0.00 2715624  158692   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分28秒   999    120580  182.00   32.00    0.00    0.00  214.00     2  78922.00      0.00 2726236  161452   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分29秒   999    120580  185.00   33.00    0.00    0.00  218.00     2  84246.00      0.00 2720140  159284   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分30秒   999    120580  182.00   34.00    0.00    0.00  216.00     2  80521.00      0.00 2735172  161796   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时22分31秒   999    120580  155.00   32.00    0.00    0.00  187.00     2  69386.00      0.00 2716364  158124   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
