4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets       311258.82          ---          ---         2.56867         2.11100         3.63100         3.82300         4.04700    323977.07 
Gets       311258.26    311258.26         0.00         2.56868         2.11100         3.63100         3.82300         4.04700    322456.67 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     622517.08    311258.26         0.00         2.56868         2.11100         3.63100         3.82300         4.04700    646433.74 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.295        0.000
SET       1.863        5.000
SET       1.903       10.000
SET       1.927       15.000
SET       1.951       20.000
SET       1.967       25.000
SET       1.991       30.000
SET       2.015       35.000
SET       2.039       40.000
SET       2.063       45.000
SET       2.111       50.000
SET       2.127       52.500
SET       2.191       55.000
SET       2.895       57.500
SET       3.023       60.000
SET       3.087       62.500
SET       3.135       65.000
SET       3.183       67.500
SET       3.215       70.000
SET       3.247       72.500
SET       3.279       75.000
SET       3.295       76.250
SET       3.311       77.500
SET       3.327       78.750
SET       3.343       80.000
SET       3.359       81.250
SET       3.375       82.500
SET       3.391       83.750
SET       3.423       85.000
SET       3.439       86.250
SET       3.471       87.500
SET       3.487       88.125
SET       3.503       88.750
SET       3.503       89.375
SET       3.519       90.000
SET       3.535       90.625
SET       3.551       91.250
SET       3.567       91.875
SET       3.583       92.500
SET       3.583       93.125
SET       3.599       93.750
SET       3.615       94.062
SET       3.615       94.375
SET       3.631       94.688
SET       3.631       95.000
SET       3.647       95.312
SET       3.647       95.625
SET       3.663       95.938
SET       3.663       96.250
SET       3.679       96.562
SET       3.679       96.875
SET       3.695       97.031
SET       3.695       97.188
SET       3.711       97.344
SET       3.711       97.500
SET       3.727       97.656
SET       3.727       97.812
SET       3.743       97.969
SET       3.743       98.125
SET       3.759       98.281
SET       3.775       98.438
SET       3.775       98.516
SET       3.775       98.594
SET       3.791       98.672
SET       3.791       98.750
SET       3.807       98.828
SET       3.807       98.906
SET       3.823       98.984
SET       3.839       99.062
SET       3.839       99.141
SET       3.855       99.219
SET       3.855       99.258
SET       3.871       99.297
SET       3.871       99.336
SET       3.887       99.375
SET       3.887       99.414
SET       3.887       99.453
SET       3.903       99.492
SET       3.903       99.531
SET       3.919       99.570
SET       3.919       99.609
SET       3.935       99.629
SET       3.935       99.648
SET       3.935       99.668
SET       3.951       99.688
SET       3.951       99.707
SET       3.967       99.727
SET       3.967       99.746
SET       3.967       99.766
SET       3.983       99.785
SET       3.983       99.805
SET       3.999       99.814
SET       3.999       99.824
SET       3.999       99.834
SET       4.015       99.844
SET       4.015       99.854
SET       4.031       99.863
SET       4.031       99.873
SET       4.031       99.883
SET       4.047       99.893
SET       4.047       99.902
SET       4.063       99.907
SET       4.063       99.912
SET       4.063       99.917
SET       4.079       99.922
SET       4.079       99.927
SET       4.095       99.932
SET       4.095       99.937
SET       4.127       99.941
SET       4.127       99.946
SET       4.127       99.951
SET       4.159       99.954
SET       4.159       99.956
SET       4.159       99.958
SET       4.191       99.961
SET       4.191       99.963
SET       4.191       99.966
SET       4.223       99.968
SET       4.223       99.971
SET       4.255       99.973
SET       4.287       99.976
SET       4.287       99.977
SET       4.319       99.978
SET       4.319       99.979
SET       4.351       99.980
SET       4.351       99.982
SET       4.383       99.983
SET       4.415       99.984
SET       4.415       99.985
SET       4.447       99.987
SET       4.479       99.988
SET       4.511       99.988
SET       4.511       99.989
SET       4.511       99.990
SET       4.543       99.990
SET       4.575       99.991
SET       4.575       99.991
SET       4.607       99.992
SET       4.607       99.993
SET       4.639       99.993
SET       4.671       99.994
SET       4.671       99.994
SET       4.671       99.995
SET       4.703       99.995
SET       4.703       99.995
SET       4.735       99.995
SET       4.735       99.996
SET       4.767       99.996
SET       4.767       99.996
SET       4.799       99.997
SET       4.799       99.997
SET       4.831       99.997
SET       4.831       99.997
SET       4.863       99.997
SET       4.863       99.998
SET       4.895       99.998
SET       4.895       99.998
SET       4.895       99.998
SET       4.927       99.998
SET       4.927       99.998
SET       4.959       99.998
SET       4.959       99.999
SET       4.991       99.999
SET       4.991       99.999
SET       4.991       99.999
SET       5.023       99.999
SET       5.023       99.999
SET       5.055       99.999
SET       5.055       99.999
SET       5.087       99.999
SET       5.087       99.999
SET       5.119       99.999
SET       5.119       99.999
SET       5.119       99.999
SET       5.151       99.999
SET       5.151       99.999
SET       5.183       99.999
SET       5.215      100.000
SET       5.215      100.000
SET       5.215      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.279      100.000
SET       5.279      100.000
SET       5.279      100.000
SET       5.311      100.000
SET       5.343      100.000
SET       5.343      100.000
SET       5.343      100.000
SET       5.375      100.000
SET       5.375      100.000
SET       5.375      100.000
SET       5.375      100.000
SET       5.407      100.000
SET       5.407      100.000
SET       5.439      100.000
SET       5.439      100.000
SET       5.471      100.000
SET       5.471      100.000
SET       5.503      100.000
SET       5.535      100.000
SET       5.567      100.000
SET       5.567      100.000
SET       5.567      100.000
SET       5.567      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.631      100.000
SET       5.631      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.663      100.000
SET       5.695      100.000
SET       5.695      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.759      100.000
SET       5.759      100.000
SET       5.759      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.791      100.000
SET       5.887      100.000
SET       5.887      100.000
---
GET       0.295        0.000
GET       1.863        5.000
GET       1.903       10.000
GET       1.927       15.000
GET       1.951       20.000
GET       1.967       25.000
GET       1.991       30.000
GET       2.015       35.000
GET       2.039       40.000
GET       2.063       45.000
GET       2.111       50.000
GET       2.143       52.500
GET       2.191       55.000
GET       2.895       57.500
GET       3.023       60.000
GET       3.087       62.500
GET       3.135       65.000
GET       3.183       67.500
GET       3.215       70.000
GET       3.247       72.500
GET       3.279       75.000
GET       3.295       76.250
GET       3.311       77.500
GET       3.327       78.750
GET       3.343       80.000
GET       3.359       81.250
GET       3.375       82.500
GET       3.391       83.750
GET       3.423       85.000
GET       3.439       86.250
GET       3.471       87.500
GET       3.487       88.125
GET       3.503       88.750
GET       3.503       89.375
GET       3.519       90.000
GET       3.535       90.625
GET       3.551       91.250
GET       3.567       91.875
GET       3.583       92.500
GET       3.583       93.125
GET       3.599       93.750
GET       3.615       94.062
GET       3.615       94.375
GET       3.631       94.688
GET       3.631       95.000
GET       3.647       95.312
GET       3.647       95.625
GET       3.663       95.938
GET       3.663       96.250
GET       3.679       96.562
GET       3.679       96.875
GET       3.695       97.031
GET       3.695       97.188
GET       3.711       97.344
GET       3.711       97.500
GET       3.727       97.656
GET       3.727       97.812
GET       3.743       97.969
GET       3.743       98.125
GET       3.759       98.281
GET       3.775       98.438
GET       3.775       98.516
GET       3.775       98.594
GET       3.791       98.672
GET       3.791       98.750
GET       3.807       98.828
GET       3.807       98.906
GET       3.823       98.984
GET       3.839       99.062
GET       3.839       99.141
GET       3.855       99.219
GET       3.855       99.258
GET       3.871       99.297
GET       3.871       99.336
GET       3.887       99.375
GET       3.887       99.414
GET       3.887       99.453
GET       3.903       99.492
GET       3.903       99.531
GET       3.919       99.570
GET       3.919       99.609
GET       3.935       99.629
GET       3.935       99.648
GET       3.935       99.668
GET       3.951       99.688
GET       3.951       99.707
GET       3.967       99.727
GET       3.967       99.746
GET       3.967       99.766
GET       3.983       99.785
GET       3.983       99.805
GET       3.999       99.814
GET       3.999       99.824
GET       3.999       99.834
GET       4.015       99.844
GET       4.015       99.854
GET       4.031       99.863
GET       4.031       99.873
GET       4.031       99.883
GET       4.047       99.893
GET       4.047       99.902
GET       4.063       99.907
GET       4.063       99.912
GET       4.063       99.917
GET       4.079       99.922
GET       4.079       99.927
GET       4.095       99.932
GET       4.095       99.937
GET       4.127       99.941
GET       4.127       99.946
GET       4.127       99.951
GET       4.159       99.954
GET       4.159       99.956
GET       4.159       99.958
GET       4.191       99.961
GET       4.191       99.963
GET       4.191       99.966
GET       4.223       99.968
GET       4.223       99.971
GET       4.255       99.973
GET       4.287       99.976
GET       4.287       99.977
GET       4.319       99.978
GET       4.319       99.979
GET       4.351       99.980
GET       4.351       99.982
GET       4.383       99.983
GET       4.415       99.984
GET       4.415       99.985
