Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分26秒   999    140437   55.00   15.00    0.00    0.00   70.00     0   2965.00      0.00 2685676  122896   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分27秒   999    140437  177.00   31.00    0.00    0.00  208.00     0  67330.00      0.00 2715328  144604   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分28秒   999    140437  174.00   34.00    0.00    0.00  208.00     0  73867.00      0.00 2710092  145876   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分29秒   999    140437  185.00   28.00    0.00    0.00  213.00     0  75651.00      0.00 2718340  148144   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分30秒   999    140437  178.00   33.00    0.00    0.00  211.00     0  75189.00      0.00 2722556  151896   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分31秒   999    140437  179.00   35.00    0.00    0.00  214.00     0  78296.00      0.00 2725452  151340   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分32秒   999    140437  170.00   42.00    0.00    0.00  212.00     0  71105.00      0.00 2723384  149840   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分33秒   999    140437  174.00   39.00    0.00    0.00  213.00     0  82058.00      0.00 2725748  153428   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分34秒   999    140437  177.00   38.00    0.00    0.00  215.00     0  80823.00      0.00 2726532  151880   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分35秒   999    140437  174.00   38.00    0.00    0.00  212.00     0  75730.00      0.00 2728708  156380   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分36秒   999    140437  177.00   32.00    0.00    0.00  209.00     0  77469.00      0.00 2725716  154096   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分37秒   999    140437  178.00   36.00    0.00    0.00  214.00     0  75838.00      0.00 2725560  151776   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分38秒   999    140437  179.00   37.00    0.00    0.00  216.00     0  81248.00      0.00 2727092  150744   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分39秒   999    140437  182.00   37.00    0.00    0.00  219.00     0  79699.00      0.00 2724084  152408   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分40秒   999    140437  178.00   35.00    0.00    0.00  213.00     0  73617.00      0.00 2726956  151496   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分41秒   999    140437  181.00   32.00    0.00    0.00  213.00     0  79104.00      0.00 2724844  151928   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时32分42秒   999    140437  142.00   36.00    0.00    0.00  178.00     0  80707.00      0.00 2718948  148664   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
