Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分51秒   999     92333   35.00   12.00    0.00    0.00   47.00     0   1047.00      0.00 2678256  119676   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分52秒   999     92333  220.00   86.00    0.00    0.00  306.00     0  24112.00      0.00 2716364  149804   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分53秒   999     92333  229.00  103.00    0.00    0.00  332.00     0  10105.00      0.00 2714884  151268   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分54秒   999     92333  229.00  102.00    0.00    0.00  331.00     0   5113.00      0.00 2715012  151860   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分55秒   999     92333  226.00   98.00    0.00    0.00  324.00     0   4081.00      0.00 2714868  151300   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分56秒   999     92333  234.00   94.00    0.00    0.00  328.00     0   4407.00      0.00 2715236  151960   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分57秒   999     92333  226.00  101.00    0.00    0.00  327.00     0   3144.00      0.00 2715236  152388   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分58秒   999     92333  225.00  108.00    0.00    0.00  333.00     0   3278.00      0.00 2714212  151236   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时04分59秒   999     92333  223.00  102.00    0.00    0.00  325.00     0   2795.00      0.00 2715896  152888   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分00秒   999     92333  216.00  110.00    0.00    0.00  326.00     0   2807.00      0.00 2715656  153088   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分01秒   999     92333  222.00  103.00    0.00    0.00  325.00     0   1389.00      0.00 2714120  152052   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分02秒   999     92333  224.00   99.00    0.00    0.00  323.00     0   1189.00      0.00 2714632  152752   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分03秒   999     92333  226.00  101.00    0.00    0.00  327.00     0   1825.00      0.00 2715656  153468   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分04秒   999     92333  225.00  100.00    0.00    0.00  325.00     0   1783.00      0.00 2715656  153340   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分05秒   999     92333  220.00  107.00    0.00    0.00  327.00     0   1665.00      0.00 2714632  153112   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分06秒   999     92333  207.00  116.00    0.00    0.00  323.00     0   1679.00      0.00 2715144  152952   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时05分07秒   999     92333  232.00   93.00    0.00    0.00  325.00     0   1583.00      0.00 2714632  153104   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
