Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分16秒   999     65194   37.00   12.00    0.00    0.00   49.00     2   1404.00      0.00 2674728  119344   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分17秒   999     65194  219.00   65.00    0.00    0.00  284.00     2  51763.00      0.00 2746692  166948   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分18秒   999     65194  269.00  105.00    0.00    0.00  374.00     2  44893.00      0.00 2723288  155156   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分19秒   999     65194  258.00  106.00    0.00    0.00  364.00     2   5569.00      0.00 2719780  152932   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分20秒   999     65194  269.00  103.00    0.00    0.00  372.00     2   3959.00      0.00 2720580  152176   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分21秒   999     65194  255.00  111.00    0.00    0.00  366.00     2   3920.00      0.00 2718676  151880   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分22秒   999     65194  255.00  110.00    0.00    0.00  365.00     2   4496.00      0.00 2717684  151232   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分23秒   999     65194  257.00  112.00    0.00    0.00  369.00     2   3271.00      0.00 2718628  151536   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分24秒   999     65194  262.00  105.00    0.00    0.00  367.00     2   3153.00      0.00 2717220  150268   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分25秒   999     65194  250.00  115.00    0.00    0.00  365.00     2   3184.00      0.00 2716308  150096   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分26秒   999     65194  264.00  105.00    0.00    0.00  369.00     2   3871.00      0.00 2716484  149408   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分27秒   999     65194  247.00  116.00    0.00    0.00  363.00     2   2861.00      0.00 2716148  148848   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分28秒   999     65194  246.00  115.00    0.00    0.00  361.00     2   2443.00      0.00 2714100  149044   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分29秒   999     65194  253.00  111.00    0.00    0.00  364.00     2   2376.00      0.00 2712852  148400   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分30秒   999     65194  249.00  118.00    0.00    0.00  367.00     2   2630.00      0.00 2713508  149384   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分31秒   999     65194  263.00  107.00    0.00    0.00  370.00     2   2187.00      0.00 2714420  149024   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时42分32秒   999     65194  253.00  112.00    0.00    0.00  365.00     2   1149.00      0.00 2711492  148636   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
