Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时51分59秒   999     67282   14.00    6.00    0.00    0.00   20.00     2    885.00      0.00 2673948  119568   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分00秒   999     67282  220.00   83.00    0.00    0.00  303.00     2  29689.00      0.00 2714092  151244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分01秒   999     67282  225.00  109.00    0.00    0.00  334.00     2   7333.00      0.00 2713852  151024   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分02秒   999     67282  214.00  112.00    0.00    0.00  326.00     2   4563.00      0.00 2712464  150564   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分03秒   999     67282  212.00  115.00    0.00    0.00  327.00     2   4211.00      0.00 2714000  152084   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分04秒   999     67282  221.00  105.00    0.00    0.00  326.00     2   4004.00      0.00 2715760  153124   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分05秒   999     67282  234.00   88.00    0.00    0.00  322.00     2   2596.00      0.00 2715760  152472   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分06秒   999     67282  227.00   96.00    0.00    0.00  323.00     2   2388.00      0.00 2715760  152616   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分07秒   999     67282  209.00  118.00    0.00    0.00  327.00     2   3119.00      0.00 2717712  153396   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分08秒   999     67282  216.00  109.00    0.00    0.00  325.00     2   2292.00      0.00 2716832  152268   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分09秒   999     67282  220.00  103.00    0.00    0.00  323.00     2   2089.00      0.00 2717360  152984   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分10秒   999     67282  227.00  100.00    0.00    0.00  327.00     2   1349.00      0.00 2717360  153384   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分11秒   999     67282  219.00  105.00    0.00    0.00  324.00     2   1372.00      0.00 2717120  152532   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分12秒   999     67282  229.00   98.00    0.00    0.00  327.00     2   1330.00      0.00 2717488  152924   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分13秒   999     67282  220.00  104.00    0.00    0.00  324.00     2   1239.00      0.00 2716976  153676   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分14秒   999     67282  215.00  107.00    0.00    0.00  322.00     2    901.00      0.00 2717760  154780   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分15秒   999     67282  217.00  105.00    0.00    0.00  322.00     2    652.00      0.00 2717760  154472   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
