Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分07秒   999     95696    3.00    1.00    0.00    0.00    4.00     0     43.00      0.00 2673700  123268   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分08秒   999     95696   62.00   17.00    0.00    0.00   79.00     0    108.00      0.00 2673700  123356   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分09秒   999     95696   41.00   13.00    0.00    0.00   54.00     0      0.00      0.00 2673556  123216   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分10秒   999     95696   44.00   11.00    0.00    0.00   55.00     0      0.00      0.00 2672604  122840   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分11秒   999     95696   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2672604  122840   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分12秒   999     95696   43.56    9.90    0.00    0.00   53.47     0     73.27      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分13秒   999     95696   39.00   15.00    0.00    0.00   54.00     0     10.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分14秒   999     95696   40.00   15.00    0.00    0.00   55.00     0      0.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分15秒   999     95696   41.00   14.00    0.00    0.00   55.00     0      0.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分16秒   999     95696   39.00   15.00    0.00    0.00   54.00     0     11.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分17秒   999     95696   42.00   14.00    0.00    0.00   56.00     0     21.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分18秒   999     95696   41.00   13.00    0.00    0.00   54.00     0     11.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分19秒   999     95696   41.00   13.00    0.00    0.00   54.00     0     20.00      0.00 2673116  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分20秒   999     95696   44.00   11.00    0.00    0.00   55.00     0     15.00      0.00 2672604  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分21秒   999     95696   43.00   11.00    0.00    0.00   54.00     0     22.00      0.00 2673116  122456   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分22秒   999     95696   43.00   12.00    0.00    0.00   55.00     0    102.00      0.00 2673884  122712   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时40分23秒   999     95696   44.00   11.00    0.00    0.00   55.00     0      0.00      0.00 2673372  122712   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
