Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分44秒   999     92117   17.00    4.00    0.00    0.00   21.00     0    553.00      0.00 2674388  115292   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分45秒   999     92117  236.00   72.00    0.00    0.00  308.00     0  50798.00      0.00 2714332  144288   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分46秒   999     92117  257.00  111.00    0.00    0.00  368.00     0  18590.00      0.00 2714056  145244   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分47秒   999     92117  253.00  116.00    0.00    0.00  369.00     0  10563.00      0.00 2711564  144368   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分48秒   999     92117  271.00  106.00    0.00    0.00  377.00     0   8126.00      0.00 2713036  145424   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分49秒   999     92117  246.00  120.00    0.00    0.00  366.00     0   6418.00      0.00 2714172  147132   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分50秒   999     92117  255.00  113.00    0.00    0.00  368.00     0   5310.00      0.00 2712908  145784   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分51秒   999     92117  254.00  111.00    0.00    0.00  365.00     0   3585.00      0.00 2713420  146752   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分52秒   999     92117  255.00  104.00    0.00    0.00  359.00     0   3366.00      0.00 2712764  145968   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分53秒   999     92117  268.00   95.00    0.00    0.00  363.00     0   2644.00      0.00 2714332  146584   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分54秒   999     92117  262.00  104.00    0.00    0.00  366.00     0   1888.00      0.00 2712284  145880   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分55秒   999     92117  256.00  105.00    0.00    0.00  361.00     0   2322.00      0.00 2713308  146900   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分56秒   999     92117  254.00  110.00    0.00    0.00  364.00     0   2548.00      0.00 2713820  146924   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分57秒   999     92117  254.00  107.00    0.00    0.00  361.00     0   1412.00      0.00 2712796  146224   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分58秒   999     92117  249.00  111.00    0.00    0.00  360.00     0   1636.00      0.00 2712864  146204   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时51分59秒   999     92117  256.00  114.00    0.00    0.00  370.00     0   2293.00      0.00 2715424  148220   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分00秒   999     92117  258.00  105.00    0.00    0.00  363.00     0   1606.00      0.00 2713888  147140   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
