Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分49秒   999    119472    1.00    2.00    0.00    0.00    3.00     2    146.00      0.00 2667832  118364   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分50秒   999    119472   63.00   18.00    0.00    0.00   81.00     2    109.00      0.00 2667320  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分51秒   999    119472   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2667320  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分52秒   999    119472   44.00    9.00    0.00    0.00   53.00     2      0.00      0.00 2667320  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分53秒   999    119472   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2667320  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分54秒   999    119472   41.00   13.00    0.00    0.00   54.00     2     36.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分55秒   999    119472   44.00   10.00    0.00    0.00   54.00     2     12.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分56秒   999    119472   41.00   12.00    0.00    0.00   53.00     2     18.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分57秒   999    119472   46.00    9.00    0.00    0.00   55.00     2     25.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分58秒   999    119472   42.00   11.00    0.00    0.00   53.00     2     11.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时19分59秒   999    119472   44.00   10.00    0.00    0.00   54.00     2     29.00      0.00 2667832  117980   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分00秒   999    119472   41.00   13.00    0.00    0.00   54.00     2     57.00      0.00 2667832  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分01秒   999    119472   40.00   14.00    0.00    0.00   54.00     2     52.00      0.00 2668344  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分02秒   999    119472   44.00    9.00    0.00    0.00   53.00     2     54.00      0.00 2667832  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分03秒   999    119472   43.00   11.00    0.00    0.00   54.00     2     11.00      0.00 2667832  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分04秒   999    119472   40.00   14.00    0.00    0.00   54.00     2    114.00      0.00 2668344  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时20分05秒   999    119472   44.00   10.00    0.00    0.00   54.00     2     10.00      0.00 2667832  117908   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
