Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分09秒   999     90411   22.00    9.00    0.00    0.00   31.00     1    670.00      0.00 2670480  118944   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分10秒   999     90411  235.00   83.00    0.00    0.00  318.00     1  21186.00      0.00 2712844  151136   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分11秒   999     90411  231.00  103.00    0.00    0.00  334.00     1   6811.00      0.00 2711736  151056   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分12秒   999     90411  229.00  104.00    0.00    0.00  333.00     1   4549.00      0.00 2711496  151192   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分13秒   999     90411  224.00  103.00    0.00    0.00  327.00     1   4577.00      0.00 2710840  150688   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分14秒   999     90411  226.00  107.00    0.00    0.00  333.00     1   4225.00      0.00 2711720  152280   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分15秒   999     90411  227.00   99.00    0.00    0.00  326.00     1   3478.00      0.00 2711208  151596   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分16秒   999     90411  219.00  113.00    0.00    0.00  332.00     1   4272.00      0.00 2712600  152336   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分17秒   999     90411  228.00   99.00    0.00    0.00  327.00     1   3471.00      0.00 2711064  152028   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分18秒   999     90411  227.00   98.00    0.00    0.00  325.00     1   3018.00      0.00 2712088  152580   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分19秒   999     90411  223.00  105.00    0.00    0.00  328.00     1   3300.00      0.00 2711704  152856   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分20秒   999     90411  221.00  105.00    0.00    0.00  326.00     1   2708.00      0.00 2711048  152436   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分21秒   999     90411  227.00   96.00    0.00    0.00  323.00     1   1622.00      0.00 2712584  152940   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分22秒   999     90411  220.00  104.00    0.00    0.00  324.00     1   2603.00      0.00 2712072  152604   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分23秒   999     90411  231.00   94.00    0.00    0.00  325.00     1   2283.00      0.00 2712072  152540   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分24秒   999     90411  213.00  106.00    0.00    0.00  319.00     1   1477.00      0.00 2713096  153172   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时48分25秒   999     90411  222.00  102.00    0.00    0.00  324.00     1   2039.00      0.00 2711560  152324   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
