Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分51秒   999     75619   12.00    3.00    0.00    0.00   15.00     0    499.00      0.00 2674460  123584   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分52秒   999     75619  281.00   80.00    0.00    0.00  361.00     0  92550.00      0.00 2766376  194688   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分53秒   999     75619  269.00  108.00    0.00    0.00  377.00     0  35781.00      0.00 2746664  175992   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分54秒   999     75619  279.00   98.00    0.00    0.00  377.00     0   3643.00      0.00 2743908  173636   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分55秒   999     75619  266.00  108.00    0.00    0.00  374.00     0   3381.00      0.00 2742372  172632   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分56秒   999     75619  265.00  111.00    0.00    0.00  376.00     0   2753.00      0.00 2742516  172840   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分57秒   999     75619  277.00  101.00    0.00    0.00  378.00     0   1861.00      0.00 2741020  172096   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分58秒   999     75619  264.00  113.00    0.00    0.00  377.00     0   2317.00      0.00 2738780  170652   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时44分59秒   999     75619  270.00  104.00    0.00    0.00  374.00     0   1871.00      0.00 2739212  171512   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分00秒   999     75619  274.00  102.00    0.00    0.00  376.00     0   1592.00      0.00 2738108  170876   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分01秒   999     75619  267.00  112.00    0.00    0.00  379.00     0    999.00      0.00 2736060  171048   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分02秒   999     75619  271.00  106.00    0.00    0.00  377.00     0   1308.00      0.00 2735468  170188   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分03秒   999     75619  271.00  106.00    0.00    0.00  377.00     0   1130.00      0.00 2735100  170000   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分04秒   999     75619  275.00  103.00    0.00    0.00  378.00     0   1233.00      0.00 2733996  169468   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分05秒   999     75619  273.00  103.00    0.00    0.00  376.00     0   1070.00      0.00 2732972  168104   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分06秒   999     75619  274.00  101.00    0.00    0.00  375.00     0   1628.00      0.00 2733404  168060   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时45分07秒   999     75619  275.00  102.00    0.00    0.00  377.00     0    664.00      0.00 2732668  168012   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
