Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分15秒   999     69377   29.00   16.00    0.00    0.00   45.00     0   1212.00      0.00 2680536  124992   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分16秒   999     69377  272.00   90.00    0.00    0.00  362.00     0  26726.00      0.00 2717228  151704   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分17秒   999     69377  268.00  110.00    0.00    0.00  378.00     0  10364.00      0.00 2717908  153820   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分18秒   999     69377  257.00  115.00    0.00    0.00  372.00     0   6421.00      0.00 2713812  150536   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分19秒   999     69377  260.00  113.00    0.00    0.00  373.00     0   5725.00      0.00 2715764  151924   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分20秒   999     69377  257.00  108.00    0.00    0.00  365.00     0   3694.00      0.00 2716180  152420   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分21秒   999     69377  254.00  105.00    0.00    0.00  359.00     0   2451.00      0.00 2716548  153316   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分22秒   999     69377  267.00  100.00    0.00    0.00  367.00     0   2652.00      0.00 2715524  151876   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分23秒   999     69377  260.00  104.00    0.00    0.00  364.00     0   3101.00      0.00 2716036  152948   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分24秒   999     69377  259.00  104.00    0.00    0.00  363.00     0   2087.00      0.00 2716404  152380   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分25秒   999     69377  259.00  107.00    0.00    0.00  366.00     0   2259.00      0.00 2716676  152656   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分26秒   999     69377  252.00  112.00    0.00    0.00  364.00     0   1457.00      0.00 2714996  152768   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分27秒   999     69377  260.00  105.00    0.00    0.00  365.00     0   1362.00      0.00 2715656  153604   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分28秒   999     69377  252.00  101.00    0.00    0.00  353.00     0   2201.00      0.00 2718740  155016   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分29秒   999     69377  251.00  109.00    0.00    0.00  360.00     0   1373.00      0.00 2717212  154496   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分30秒   999     69377  250.00  112.00    0.00    0.00  362.00     0   1055.00      0.00 2717580  155880   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时20分31秒   999     69377  263.00  104.00    0.00    0.00  367.00     0   1417.00      0.00 2717852  155288   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
