Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分19秒   999     78639   20.00   14.00    0.00    0.00   34.00     1   1219.00      0.00 2676336  121088   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分20秒   999     78639  224.00   94.00    0.00    0.00  318.00     1  19029.00      0.00 2709508  148532   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分21秒   999     78639  225.00  115.00    0.00    0.00  340.00     1   8802.00      0.00 2709776  148920   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分22秒   999     78639  233.00  102.00    0.00    0.00  335.00     1   5269.00      0.00 2709888  150008   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分23秒   999     78639  230.00  102.00    0.00    0.00  332.00     1   4244.00      0.00 2710256  149660   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分24秒   999     78639  225.00  113.00    0.00    0.00  338.00     1   3564.00      0.00 2709600  149500   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分25秒   999     78639  236.00  100.00    0.00    0.00  336.00     1   1991.00      0.00 2709968  149728   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分26秒   999     78639  228.00  105.00    0.00    0.00  333.00     1   2311.00      0.00 2708944  149928   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分27秒   999     78639  224.00  103.00    0.00    0.00  327.00     1   2062.00      0.00 2709968  150356   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分28秒   999     78639  225.00  101.00    0.00    0.00  326.00     1   1926.00      0.00 2709728  149868   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分29秒   999     78639  216.00  114.00    0.00    0.00  330.00     1   1597.00      0.00 2709216  149372   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分30秒   999     78639  220.00  115.00    0.00    0.00  335.00     1   1826.00      0.00 2709488  149620   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分31秒   999     78639  227.00  102.00    0.00    0.00  329.00     1   2222.00      0.00 2711536  151244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分32秒   999     78639  223.00  108.00    0.00    0.00  331.00     1   1937.00      0.00 2711024  150844   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分33秒   999     78639  227.00  102.00    0.00    0.00  329.00     1   2212.00      0.00 2709488  150016   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分34秒   999     78639  218.00  110.00    0.00    0.00  328.00     1   1645.00      0.00 2711024  150824   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时03分35秒   999     78639  216.00  109.00    0.00    0.00  325.00     1   1663.00      0.00 2709488  150812   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
