env,core,iter,bench,variant,value,unit
n90-pkvm-noLSM-try2,0,1,lat_syscall,null,0.1028,us
n90-pkvm-noLSM-try2,0,1,lat_syscall,read,0.1623,us
n90-pkvm-noLSM-try2,0,1,lat_syscall,write,0.1406,us
n90-pkvm-noLSM-try2,0,1,lat_syscall,stat,0.9501,us
n90-pkvm-noLSM-try2,0,1,lat_syscall,fstat,0.2306,us
n90-pkvm-noLSM-try2,0,1,lat_syscall,open,1.4995,us
n90-pkvm-noLSM-try2,0,1,lat_select,file_n10,0.2964,us
n90-pkvm-noLSM-try2,0,1,lat_select,file_n100,1.3728,us
n90-pkvm-noLSM-try2,0,1,lat_select,file_n250,3.1162,us
n90-pkvm-noLSM-try2,0,1,lat_select,file_n500,6.1264,us
n90-pkvm-noLSM-try2,0,1,lat_select,tcp_n10,0.3415,us
n90-pkvm-noLSM-try2,0,1,lat_select,tcp_n100,3.3078,us
n90-pkvm-noLSM-try2,0,1,lat_select,tcp_n250,8.2388,us
n90-pkvm-noLSM-try2,0,1,lat_select,tcp_n500,16.5881,us
n90-pkvm-noLSM-try2,0,1,lat_sig,install,0.1450,us
n90-pkvm-noLSM-try2,0,1,lat_sig,catch,0.9075,us
n90-pkvm-noLSM-try2,0,1,lat_sig,prot,0.1606,us
n90-pkvm-noLSM-try2,0,1,lat_pipe,rt,5.5324,us
n90-pkvm-noLSM-try2,0,1,lat_unix,rt,10.1368,us
n90-pkvm-noLSM-try2,0,1,lat_proc,fork,138.7284,us
n90-pkvm-noLSM-try2,0,1,lat_proc,exec,385.0714,us
n90-pkvm-noLSM-try2,0,1,lat_proc,shell,816.5714,us
n90-pkvm-noLSM-try2,0,1,lat_ops,integer_bit,0.39,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,integer_add,0.28,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,integer_mul,1.13,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,integer_div,4.45,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,integer_mod,4.61,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,int64_bit,0.39,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,uint64_add,0.28,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,int64_mul,2.27,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,int64_div,3.61,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,int64_mod,5.72,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,float_add,1.11,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,float_mul,1.67,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,float_div,4.45,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,double_add,1.11,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,double_mul,1.67,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,double_div,6.67,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,float_bogomflops,1.44,ns
n90-pkvm-noLSM-try2,0,1,lat_ops,double_bogomflops,2.80,ns
n90-pkvm-noLSM-try2,0,1,par_ops,integer_bit,2.78,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,integer_add,1.69,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,integer_mul,2.10,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,integer_div,1.00,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,integer_mod,1.33,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,int64_bit,1.91,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,int64_add,1.66,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,int64_mul,1.38,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,int64_div,1.00,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,int64_mod,1.67,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,float_add,4.00,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,float_mul,5.82,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,float_div,5.33,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,double_add,4.00,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,double_mul,5.82,parallel
n90-pkvm-noLSM-try2,0,1,par_ops,double_div,2.40,parallel
n90-pkvm-noLSM-try2,0,1,lmdd,file_write_bw,1055851,KB/s
n90-pkvm-noLSM-try2,0,1,lat_pagefault,minor,0.2548,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz0.524288MB,9.366,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz1.048576MB,15,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz2.097152MB,27,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz4.194304MB,49,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz8.388608MB,92,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz16.777216MB,177,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz33.554432MB,348,us
n90-pkvm-noLSM-try2,0,1,lat_mmap,sz67.108864MB,697,us
n90-pkvm-noLSM-try2,0,1,lat_fs,sz0K_niters,992,count
n90-pkvm-noLSM-try2,0,1,lat_fs,sz0K_create,93251,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz0K_unlink,152206,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz1K_niters,708,count
n90-pkvm-noLSM-try2,0,1,lat_fs,sz1K_create,65848,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz1K_unlink,109471,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz4K_niters,699,count
n90-pkvm-noLSM-try2,0,1,lat_fs,sz4K_create,65560,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz4K_unlink,110010,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz10K_niters,581,count
n90-pkvm-noLSM-try2,0,1,lat_fs,sz10K_create,52756,ops/s
n90-pkvm-noLSM-try2,0,1,lat_fs,sz10K_unlink,88755,ops/s
n90-pkvm-noLSM-try2,0,1,lat_udp,lhost,15.8965,us
n90-pkvm-noLSM-try2,0,1,lat_tcp,lhost,22.6142,us
n90-pkvm-noLSM-try2,0,1,lat_connect,lhost,10783.9444,us
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.000001MB,2.29,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.000064MB,86.09,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.000128MB,123.13,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.000256MB,167.50,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.000512MB,326.03,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.001024MB,829.50,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg0.001437MB,1059.58,MB/s
n90-pkvm-noLSM-try2,0,1,bw_tcp,msg10.000000MB,2317.32,MB/s
n90-pkvm-noLSM-try2,0,1,lat_http,bw_lhost,31.72,MB/s
n90-pkvm-noLSM-try2,0,1,bw_unix,bw,4189.53,MB/s
n90-pkvm-noLSM-try2,0,1,bw_pipe,bw,3846.22,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.000512,1003.46,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.001024,1741.99,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.002048,2949.87,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.004096,4473.22,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.008192,6052.46,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.016384,7016.79,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.032768,7305.94,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.065536,7008.94,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.131072,7016.83,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.262144,7028.31,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz0.524288,6981.58,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz1.05,6779.80,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz2.10,6419.08,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz4.19,5214.30,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz8.39,5008.98,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz16.78,5843.68,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz33.55,6283.21,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd,sz67.11,6463.96,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.000512,276.05,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.001024,529.34,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.002048,1003.42,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.004096,1812.07,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.008192,3026.37,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.016384,4324.30,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.032768,5508.53,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.065536,6014.55,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.131072,6499.24,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.262144,6735.11,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz0.524288,6828.16,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz1.05,6720.34,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz2.10,6361.43,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz4.19,5179.14,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz8.39,4999.17,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz16.78,5858.99,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz33.55,6110.81,MB/s
n90-pkvm-noLSM-try2,0,1,bw_file_rd_o2c,sz67.11,6388.89,MB/s
n90-pkvm-noLSM-try2,0,1,bw_mmap_rd,sz0.000512,21417.74,MB/s
n90-pkvm-noLSM-try2,0,1,bw_mmap_rd,sz0.001024,17487.46,MB/s
n90-pkvm-noLSM-try2,0,1,bw_mmap_rd,sz0.002048,18096.71,MB/s
