Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分33秒   999    117336   38.00   16.00    0.00    0.00   54.00     3   1416.00      0.00 2679836  124604   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分34秒   999    117336  273.00   86.00    0.00    0.00  359.00     3  53721.00      0.00 2730984  161256   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分35秒   999    117336  273.00  106.00    0.00    0.00  379.00     3  26287.00      0.00 2730848  161484   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分36秒   999    117336  260.00  117.00    0.00    0.00  377.00     3   2991.00      0.00 2727160  161160   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分37秒   999    117336  277.00  101.00    0.00    0.00  378.00     3   1807.00      0.00 2725112  160604   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分38秒   999    117336  261.00  115.00    0.00    0.00  376.00     3   2612.00      0.00 2725720  161300   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分39秒   999    117336  272.00  105.00    0.00    0.00  377.00     3    933.00      0.00 2723772  160448   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分40秒   999    117336  268.00  109.00    0.00    0.00  377.00     3   1230.00      0.00 2723692  159852   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分41秒   999    117336  272.00  106.00    0.00    0.00  378.00     3   1066.00      0.00 2723100  159668   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分42秒   999    117336  279.00   98.00    0.00    0.00  377.00     3   1143.00      0.00 2721484  158168   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分43秒   999    117336  271.00  105.00    0.00    0.00  376.00     3   1173.00      0.00 2720528  157560   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分44秒   999    117336  272.00  106.00    0.00    0.00  378.00     3   1103.00      0.00 2721472  158364   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分45秒   999    117336  275.00  102.00    0.00    0.00  377.00     3    762.00      0.00 2719932  156472   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分46秒   999    117336  269.00  107.00    0.00    0.00  376.00     3   1219.00      0.00 2718908  155528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分47秒   999    117336  276.00  101.00    0.00    0.00  377.00     3    759.00      0.00 2717292  154860   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分48秒   999    117336  260.00  117.00    0.00    0.00  377.00     3    723.00      0.00 2718252  155448   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时03分49秒   999    117336  276.00  102.00    0.00    0.00  378.00     3    613.00      0.00 2717500  155320   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
