Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分33秒   999    107592    3.00    1.00    0.00    0.00    4.00     0    197.00      0.00 2671320  116548   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分34秒   999    107592  226.00   62.00    0.00    0.00  288.00     0  83115.00      0.00 2792148  197868   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分35秒   999    107592  297.00   84.00    0.00    0.00  381.00     0 136910.00      0.00 2784132  189964   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分36秒   999    107592  294.00   85.00    0.00    0.00  379.00     0 135342.00      0.00 2786344  197836   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分37秒   999    107592  267.00  111.00    0.00    0.00  378.00     0  50052.00      0.00 2750568  175548   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分38秒   999    107592  272.00  106.00    0.00    0.00  378.00     0  10208.00      0.00 2751416  175620   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分39秒   999    107592  272.00  106.00    0.00    0.00  378.00     0   8971.00      0.00 2746564  174404   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分40秒   999    107592  267.00  110.00    0.00    0.00  377.00     0   5130.00      0.00 2744584  173440   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时33分41秒   999    107592  267.00  110.00    0.00    0.00  377.00     0   4384.00      0.00 2742872  172596   0.53  beam.smp

