id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q3-rate70,1.001,32197,,31143,0,31597,119,4924,15550,43601,57263,197,5152,14007,48072,75733
q3-rate70,2.001,36565,,37597,0,37149,136,665,1199,26314,54706,249,933,1531,26138,50518
q3-rate70,3.001,34154,,34140,0,34162,126,597,774,1119,2346,246,851,997,1692,3156
q3-rate70,4.001,34158,,34175,0,34154,120,492,661,921,1118,266,745,914,1255,1747
q3-rate70,5.001,34166,,34152,0,34148,116,502,673,1006,1610,255,758,917,1540,2360
q3-rate70,6.001,34160,,34163,0,34170,122,401,569,862,2737,254,666,850,1427,3846
q3-rate70,7.001,34172,,34181,0,34177,111,465,600,874,1083,267,703,849,1113,1721
q3-rate70,8.001,34165,,34165,0,34163,112,528,711,1050,2112,288,790,938,1408,1906
q3-rate70,9.001,34147,,34156,0,34165,104,554,733,992,1236,262,791,947,1412,2072
q3-rate70,10.001,34192,,34188,0,34189,111,507,675,872,1077,255,752,890,1097,1641
q3-rate70,11.001,34166,,34164,0,34158,127,455,633,964,3521,243,716,866,1379,4260
q3-rate70,12.001,34159,,34151,0,34155,108,476,647,882,1119,214,728,868,1065,1592
q3-rate70,13.001,34188,,34192,0,34190,114,423,567,805,1342,257,668,808,1061,2592
q3-rate70,14.001,34163,,34167,0,34157,120,469,637,878,1124,273,705,840,1060,1631
q3-rate70,15.001,34145,,34128,0,34142,120,460,625,878,1134,279,717,876,1165,1737
q3-rate70,16.001,34186,,34214,0,34204,118,588,733,977,2099,301,809,933,1178,3016
q3-rate70,17.001,34203,,34181,0,34189,112,458,623,912,1549,279,717,889,1214,1789
q3-rate70,18.001,34155,,34148,0,34156,141,629,766,944,1089,308,840,938,1126,1742
q3-rate70,19.001,34190,,34208,0,34195,120,562,732,991,2612,222,800,932,1243,1993
q3-rate70,20.001,34199,,34196,0,34189,104,434,579,935,3010,248,668,830,1172,2388
q3-rate70,21.001,34154,,34137,0,34147,122,412,567,888,2739,237,669,820,1406,4203
q3-rate70,22.001,34146,,34160,0,34163,116,534,700,915,1065,252,783,898,1074,1547
q3-rate70,23.001,34147,,34153,0,34156,124,618,759,925,1066,299,835,932,1090,1551
q3-rate70,24.001,34160,,34163,0,34162,130,573,746,956,1254,238,829,944,1149,1704
q3-rate70,25.001,34192,,34200,0,34193,136,638,802,1031,1675,305,853,974,1322,2242
q3-rate70,26.001,34184,,34155,0,34147,116,522,703,911,1085,256,781,929,1150,2064
q3-rate70,27.001,34175,,34181,0,34193,128,628,763,977,1655,265,834,936,1163,2120
q3-rate70,28.001,34148,,34160,0,34163,129,600,735,919,1047,203,809,908,1065,1369
q3-rate70,29.001,34210,,34192,0,34186,138,635,792,962,1161,325,866,977,1191,1836
q3-rate70,30.001,34191,,34192,0,34189,138,577,752,994,1274,278,853,997,1525,2268
q3-rate70,31.001,34154,,34154,0,34159,134,592,776,996,1304,267,864,1000,1385,1885
q3-rate70,32.001,34154,,34166,0,34165,143,669,856,1075,1460,282,919,1054,1561,1995
q3-rate70,33.001,34193,,34179,0,34172,142,623,786,1033,1633,285,868,992,1345,2079
q3-rate70,34.001,34163,,34164,0,34161,147,623,792,965,1577,286,856,967,1485,3022
q3-rate70,35.001,34174,,34174,0,34185,125,633,799,1021,1440,296,874,999,1373,1992
q3-rate70,36.001,34154,,34164,0,34163,123,635,797,993,1217,325,893,997,1397,1999
q3-rate70,37.001,34156,,34167,0,34163,121,655,817,994,1149,297,870,966,1183,1591
q3-rate70,38.001,34206,,34183,0,34185,151,626,796,985,1131,350,852,963,1272,1779
q3-rate70,39.001,34178,,34199,0,34202,143,562,742,1012,1367,326,840,982,1541,2257
q3-rate70,40.001,34161,,34150,0,34148,140,612,783,1013,1376,281,846,984,1256,1747
q3-rate70,41.001,34163,,34158,0,34160,139,574,770,1082,1351,285,851,1018,1554,2110
q3-rate70,42.001,34198,,34193,0,34191,129,649,816,1196,3678,304,871,983,1609,3713
q3-rate70,43.001,34157,,34159,0,34151,124,627,779,937,1122,312,852,954,1173,1720
q3-rate70,44.001,34176,,34177,0,34196,119,590,758,978,1289,286,843,972,1237,1894
q3-rate70,45.001,34176,,34167,0,34154,118,565,760,973,1892,287,830,958,1277,1944
q3-rate70,46.001,34163,,34193,0,34193,133,619,776,983,1162,245,863,973,1360,1782
q3-rate70,47.001,34208,,34187,0,34187,133,649,799,1030,1515,281,856,959,1305,1970
q3-rate70,48.001,34152,,34172,0,34165,129,474,649,870,1020,254,717,862,1079,1569
q3-rate70,49.001,34188,,34184,0,34189,133,626,805,1108,1861,246,859,983,1398,2139
q3-rate70,50.001,34156,,34139,0,34151,161,675,897,1282,1739,345,987,1205,1841,2305
q3-rate70,51.001,34194,,34205,0,34204,143,656,870,1237,1873,282,920,1161,1929,3532
q3-rate70,52.001,34151,,34163,0,34156,112,602,778,964,1148,332,847,968,1267,1763
q3-rate70,53.001,34152,,34149,0,34152,148,610,789,1012,1217,286,872,989,1505,1954
q3-rate70,54.001,34204,,34185,0,34188,143,636,795,1025,1327,284,871,984,1357,2108
q3-rate70,55.001,34150,,34177,0,34162,129,580,773,1015,1271,272,848,977,1474,2279
q3-rate70,56.001,34207,,34184,0,34185,141,613,801,1003,1276,279,876,1011,1411,1942
q3-rate70,57.001,34134,,34151,0,34159,132,639,791,1027,1476,320,862,967,1259,1875
q3-rate70,58.001,34213,,34195,0,34189,131,656,799,1027,1342,287,877,997,1431,1952
q3-rate70,59.001,34176,,34184,0,34193,131,657,805,1026,1584,321,857,977,1545,2077
q3-rate70,60.001,34203,,34177,0,34178,133,590,769,980,1238,281,861,989,1349,1908
q3-rate70,61.001,34190,,34214,0,34201,133,671,818,1005,1189,316,872,977,1323,1819
q3-rate70,62.001,34136,,34151,0,34158,123,595,774,979,1272,292,847,985,1399,1854
q3-rate70,63.001,34181,,34153,0,34158,131,655,807,995,1226,278,878,983,1399,2048
q3-rate70,64.001,34194,,34191,0,34188,123,533,706,936,1183,287,795,938,1295,1825
q3-rate70,65.001,34164,,34190,0,34190,132,503,683,922,1905,262,768,928,1336,2932
q3-rate70,66.001,34158,,34169,0,34160,129,571,734,916,1759,284,789,915,1231,2923
q3-rate70,67.001,34178,,34145,0,34157,127,609,758,947,1054,298,835,942,1165,1788
q3-rate70,68.001,34184,,34193,0,34193,126,637,791,1024,1486,317,881,990,1528,2722
q3-rate70,69.001,34158,,34146,0,34143,123,578,740,920,1089,267,830,936,1113,1592
q3-rate70,70.001,34181,,34195,0,34186,138,641,807,992,1210,266,866,978,1195,1900
q3-rate70,71.001,34154,,34177,0,34182,132,563,761,1024,1354,268,834,973,1330,1856
q3-rate70,72.001,34190,,34187,0,34184,131,654,827,1029,1214,319,899,1024,1435,1988
q3-rate70,73.001,34168,,34141,0,34149,126,656,848,1167,1710,263,904,1081,1676,2109
q3-rate70,74.001,34182,,34188,0,34200,130,689,863,1108,1590,299,901,1051,1679,2104
q3-rate70,75.001,34153,,34154,0,34149,146,678,864,1178,1460,320,930,1098,1666,2605
q3-rate70,76.001,34205,,34188,0,34188,127,691,882,1274,1733,344,953,1163,1760,2162
q3-rate70,77.001,34174,,34219,0,34202,129,636,811,1144,1691,303,872,1037,1731,2316
q3-rate70,78.001,34167,,34147,0,34158,135,620,774,959,1113,342,869,970,1230,1846
q3-rate70,79.001,34176,,34161,0,34150,131,646,810,1024,1420,294,883,1006,1456,2607
q3-rate70,80.001,34180,,34176,0,34182,128,629,784,979,1182,266,839,961,1208,1585
q3-rate70,81.001,34139,,34155,0,34165,134,695,847,1088,1402,257,921,1051,1613,2087
q3-rate70,82.001,34197,,34184,0,34179,128,580,780,1032,1275,305,827,984,1401,1974
q3-rate70,83.001,34212,,34210,0,34203,150,721,881,1164,1541,325,918,1054,1583,2059
q3-rate70,84.001,34152,,34152,0,34151,123,566,768,1066,1643,269,833,1004,1665,3000
q3-rate70,85.001,34171,,34204,0,34201,135,588,749,982,1456,249,834,945,1333,2939
q3-rate70,86.001,34155,,34155,0,34157,132,636,789,966,1188,257,855,951,1181,2010
q3-rate70,87.001,34204,,34171,0,34189,118,629,791,1036,1560,249,881,989,1446,2781
q3-rate70,88.001,34145,,34155,0,34158,140,641,793,977,1225,253,879,980,1281,1824
