Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分31秒   999    101946    2.00    1.00    0.00    0.00    3.00     2     34.00      0.00 2667660  118092   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分32秒   999    101946   48.00   10.00    0.00    0.00   58.00     2    115.00      0.00 2668244  118100   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分33秒   999    101946   56.00   16.00    0.00    0.00   72.00     2     73.00      0.00 2667732  118100   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分34秒   999    101946   40.00   16.00    0.00    0.00   56.00     2     54.00      0.00 2667220  117944   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分35秒   999    101946   44.00   11.00    0.00    0.00   55.00     2     51.00      0.00 2667220  117944   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分36秒   999    101946   43.00   13.00    0.00    0.00   56.00     2     55.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分37秒   999    101946   43.00   11.00    0.00    0.00   54.00     2      1.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分38秒   999    101946   46.00    9.00    0.00    0.00   55.00     2      0.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分39秒   999    101946   45.00    9.00    0.00    0.00   54.00     2      0.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分40秒   999    101946   43.00   12.00    0.00    0.00   55.00     2      0.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分41秒   999    101946   43.00   13.00    0.00    0.00   56.00     2     27.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分42秒   999    101946   43.00   11.00    0.00    0.00   54.00     2      0.00      0.00 2667220  118072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分43秒   999    101946   42.00   13.00    0.00    0.00   55.00     2      9.00      0.00 2667220  118200   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分44秒   999    101946   41.00   13.00    0.00    0.00   54.00     2      7.00      0.00 2667220  118200   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分45秒   999    101946   43.00   12.00    0.00    0.00   55.00     2     18.00      0.00 2667732  118200   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分46秒   999    101946   39.00   16.00    0.00    0.00   55.00     2     23.00      0.00 2667732  118200   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时40分47秒   999    101946   41.00   14.00    0.00    0.00   55.00     2      0.00      0.00 2667732  118200   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
