Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分25秒   999     99166    2.00    3.00    0.00    0.00    5.00     1    276.00      0.00 2668940  119816   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分26秒   999     99166  242.57   72.28    0.00    0.00  314.85     1  66523.76      0.00 2733072  165456   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分27秒   999     99166  271.00  106.00    0.00    0.00  377.00     1  22745.00      0.00 2727260  160048   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分28秒   999     99166  266.00  106.00    0.00    0.00  372.00     1   8680.00      0.00 2724728  159172   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分29秒   999     99166  270.00  103.00    0.00    0.00  373.00     1   4792.00      0.00 2724120  158664   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分30秒   999     99166  255.00  109.00    0.00    0.00  364.00     1   3536.00      0.00 2721992  157788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分31秒   999     99166  257.00  114.00    0.00    0.00  371.00     1   3827.00      0.00 2722824  158596   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分32秒   999     99166  260.00  107.00    0.00    0.00  367.00     1   3189.00      0.00 2720444  156708   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分33秒   999     99166  260.00  107.00    0.00    0.00  367.00     1   2075.00      0.00 2719500  157160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分34秒   999     99166  257.00  113.00    0.00    0.00  370.00     1   1347.00      0.00 2719432  157320   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分35秒   999     99166  256.00  112.00    0.00    0.00  368.00     1   1607.00      0.00 2718824  156732   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分36秒   999     99166  256.00  110.00    0.00    0.00  366.00     1   1702.00      0.00 2718232  156980   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分37秒   999     99166  254.00  108.00    0.00    0.00  362.00     1    650.00      0.00 2715744  155760   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分38秒   999     99166  260.00  104.00    0.00    0.00  364.00     1   1248.00      0.00 2714864  155144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分39秒   999     99166  254.00  113.00    0.00    0.00  367.00     1   1633.00      0.00 2713524  154308   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分40秒   999     99166  260.00  106.00    0.00    0.00  366.00     1   1385.00      0.00 2713156  154656   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时24分41秒   999     99166  250.00  114.00    0.00    0.00  364.00     1   1238.00      0.00 2712500  154440   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
