Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分38秒   999     84719   13.00    6.00    0.00    0.00   19.00     2    613.00      0.00 2672516  118548   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分39秒   999     84719  200.00   75.00    0.00    0.00  275.00     2  28214.00      0.00 2720312  152216   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分40秒   999     84719  225.00  105.00    0.00    0.00  330.00     2   6833.00      0.00 2719444  152204   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分41秒   999     84719  231.00   96.00    0.00    0.00  327.00     2   4727.00      0.00 2718932  152884   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分42秒   999     84719  225.00  101.00    0.00    0.00  326.00     2   4751.00      0.00 2719204  153012   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分43秒   999     84719  212.00  113.00    0.00    0.00  325.00     2   3785.00      0.00 2719060  153808   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分44秒   999     84719  213.00  109.00    0.00    0.00  322.00     2   3707.00      0.00 2719136  153356   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分45秒   999     84719  222.00   99.00    0.00    0.00  321.00     2   4424.00      0.00 2719284  152340   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分46秒   999     84719  227.00   96.00    0.00    0.00  323.00     2   3535.00      0.00 2719796  154048   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分47秒   999     84719  223.00  103.00    0.00    0.00  326.00     2   4340.00      0.00 2718916  153032   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分48秒   999     84719  222.00  105.00    0.00    0.00  327.00     2   2651.00      0.00 2718916  153068   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分49秒   999     84719  227.00   98.00    0.00    0.00  325.00     2   2963.00      0.00 2718404  152560   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分50秒   999     84719  211.00  117.00    0.00    0.00  328.00     2   2993.00      0.00 2719556  153380   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分51秒   999     84719  220.00  103.00    0.00    0.00  323.00     2   2649.00      0.00 2719044  154140   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分52秒   999     84719  226.00   99.00    0.00    0.00  325.00     2   1753.00      0.00 2719044  154248   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分53秒   999     84719  215.00  102.00    0.00    0.00  317.00     2   1503.00      0.00 2719412  154140   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时49分54秒   999     84719  221.00  106.00    0.00    0.00  327.00     2   1670.00      0.00 2719924  154840   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
