Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分18秒   999     82298    4.00    1.00    0.00    0.00    5.00     3     65.00      0.00 2667512  115856   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分19秒   999     82298  226.00   88.00    0.00    0.00  314.00     3  27860.00      0.00 2717304  153252   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分20秒   999     82298  230.00  105.00    0.00    0.00  335.00     3  10289.00      0.00 2714892  152804   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分21秒   999     82298  230.00   93.00    0.00    0.00  323.00     3   6239.00      0.00 2714044  152504   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分22秒   999     82298  216.00  107.00    0.00    0.00  323.00     3   4979.00      0.00 2714668  153900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分23秒   999     82298  218.00  105.00    0.00    0.00  323.00     3   4391.00      0.00 2716460  155412   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分24秒   999     82298  212.00  112.00    0.00    0.00  324.00     3   3653.00      0.00 2714940  153424   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分25秒   999     82298  214.00  111.00    0.00    0.00  325.00     3   3575.00      0.00 2715212  154028   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分26秒   999     82298  208.00  115.00    0.00    0.00  323.00     3   3523.00      0.00 2715212  154392   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分27秒   999     82298  227.00   98.00    0.00    0.00  325.00     3   3311.00      0.00 2715628  154308   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分28秒   999     82298  214.00  106.00    0.00    0.00  320.00     3   3522.00      0.00 2715628  154772   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分29秒   999     82298  222.00   92.00    0.00    0.00  314.00     3   2107.00      0.00 2716140  154440   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分30秒   999     82298  211.00  113.00    0.00    0.00  324.00     3   2743.00      0.00 2715388  154112   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分31秒   999     82298  215.00  106.00    0.00    0.00  321.00     3   1785.00      0.00 2715612  154976   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分32秒   999     82298  219.00  104.00    0.00    0.00  323.00     3   1689.00      0.00 2716636  155480   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分33秒   999     82298  226.00   99.00    0.00    0.00  325.00     3   1799.00      0.00 2715612  155420   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时13分34秒   999     82298  222.00   99.00    0.00    0.00  321.00     3   1118.00      0.00 2715760  155544   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
