Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分25秒   999     82761   27.00    9.00    0.00    0.00   36.00     2   1403.00      0.00 2679300  121824   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分26秒   999     82761  227.00   90.00    0.00    0.00  317.00     2  15694.00      0.00 2710496  147016   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分27秒   999     82761  221.00  115.00    0.00    0.00  336.00     2   3653.00      0.00 2709196  146028   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分28秒   999     82761  225.00  110.00    0.00    0.00  335.00     2   2624.00      0.00 2708540  145308   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分29秒   999     82761  231.00   98.00    0.00    0.00  329.00     2   2102.00      0.00 2708908  146016   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分30秒   999     82761  229.00  101.00    0.00    0.00  330.00     2   1468.00      0.00 2710956  147136   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分31秒   999     82761  218.00  109.00    0.00    0.00  327.00     2   1107.00      0.00 2710444  146392   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分32秒   999     82761  227.00  104.00    0.00    0.00  331.00     2   1320.00      0.00 2709420  146416   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分33秒   999     82761  225.00  103.00    0.00    0.00  328.00     2   1957.00      0.00 2712492  147032   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分34秒   999     82761  232.00  101.00    0.00    0.00  333.00     2   1334.00      0.00 2710812  147024   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分35秒   999     82761  224.00  104.00    0.00    0.00  328.00     2    978.00      0.00 2711324  146756   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分36秒   999     82761  227.00   99.00    0.00    0.00  326.00     2   1426.00      0.00 2710812  147256   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分37秒   999     82761  237.00   95.00    0.00    0.00  332.00     2   1070.00      0.00 2710156  146428   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分38秒   999     82761  218.00  108.00    0.00    0.00  326.00     2   1113.00      0.00 2709644  146360   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分39秒   999     82761  226.00  104.00    0.00    0.00  330.00     2   1074.00      0.00 2709644  146020   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分40秒   999     82761  220.00   98.00    0.00    0.00  318.00     2   1766.00      0.00 2709516  147344   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时43分41秒   999     82761  225.00  100.00    0.00    0.00  325.00     2   1105.00      0.00 2710176  147472   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
