Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分29秒   999     45056   54.00   18.00    0.00    0.00   72.00     2  19399.00      0.00 2745516  170592   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分30秒   999     45056  250.00   53.00    0.00    0.00  303.00     2  82175.00      0.00 2742848  163668   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分31秒   999     45056  275.00   65.00    0.00    0.00  340.00     2 115544.00      0.00 2749536  168448   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分32秒   999     45056  273.00   66.00    0.00    0.00  339.00     2 119295.00      0.00 2749224  166992   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分33秒   999     45056  279.00   64.00    0.00    0.00  343.00     2 125164.00      0.00 2748232  168844   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分34秒   999     45056  267.00   65.00    0.00    0.00  332.00     2 109069.00      0.00 2755452  174944   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分35秒   999     45056  271.00   65.00    0.00    0.00  336.00     2 113486.00      0.00 2752516  169740   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分36秒   999     45056  269.00   65.00    0.00    0.00  334.00     2 111071.00      0.00 2749468  167228   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分37秒   999     45056  274.00   65.00    0.00    0.00  339.00     2 109096.00      0.00 2747000  167632   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分38秒   999     45056  276.00   62.00    0.00    0.00  338.00     2 113455.00      0.00 2748204  169684   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分39秒   999     45056  270.00   65.00    0.00    0.00  335.00     2 115886.00      0.00 2755940  171096   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分40秒   999     45056  270.00   68.00    0.00    0.00  338.00     2 117121.00      0.00 2746396  168160   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分41秒   999     45056  278.00   68.00    0.00    0.00  346.00     2 129312.00      0.00 2745648  168968   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分42秒   999     45056  264.00   64.00    0.00    0.00  328.00     2 109129.00      0.00 2748448  169388   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分43秒   999     45056  275.00   65.00    0.00    0.00  340.00     2 121250.00      0.00 2756124  172480   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分44秒   999     45056  281.00   61.00    0.00    0.00  342.00     2 133332.00      0.00 2744240  166548   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分45秒   999     45056  275.00   64.00    0.00    0.00  339.00     2 132160.00      0.00 2745492  171016   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分46秒   999     45056  278.00   64.00    0.00    0.00  342.00     2 130329.00      0.00 2749924  170972   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时40分47秒   999     45056  263.00   69.00    0.00    0.00  332.00     2 123894.00      0.00 2752612  170336   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
