Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分31秒   999     60143   31.00   11.00    0.00    0.00   42.00     3   1391.00      0.00 2678724  126256   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分32秒   999     60143  203.00   89.00    0.00    0.00  292.00     3  23202.00      0.00 2720060  158952   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分33秒   999     60143  228.00  112.00    0.00    0.00  340.00     3  11860.00      0.00 2715836  157744   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分34秒   999     60143  237.00   96.00    0.00    0.00  333.00     3   5540.00      0.00 2714476  155832   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分35秒   999     60143  231.00   98.00    0.00    0.00  329.00     3   4970.00      0.00 2715356  157284   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分36秒   999     60143  220.00  109.00    0.00    0.00  329.00     3   3800.00      0.00 2715264  157884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分37秒   999     60143  233.00   99.00    0.00    0.00  332.00     3   2399.00      0.00 2715632  158504   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分38秒   999     60143  230.00   99.00    0.00    0.00  329.00     3   1878.00      0.00 2714248  157336   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分39秒   999     60143  222.00  107.00    0.00    0.00  329.00     3   2916.00      0.00 2714616  157556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分40秒   999     60143  227.00  106.00    0.00    0.00  333.00     3   2126.00      0.00 2714616  158016   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分41秒   999     60143  225.00  103.00    0.00    0.00  328.00     3   1819.00      0.00 2716152  158688   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分42秒   999     60143  225.00  101.00    0.00    0.00  326.00     3   1919.00      0.00 2714616  157492   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分43秒   999     60143  226.00  100.00    0.00    0.00  326.00     3   2322.00      0.00 2715640  158332   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分44秒   999     60143  221.00  105.00    0.00    0.00  326.00     3   2081.00      0.00 2715640  157940   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分45秒   999     60143  218.00  108.00    0.00    0.00  326.00     3   1687.00      0.00 2715128  157692   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分46秒   999     60143  226.00  101.00    0.00    0.00  327.00     3   1888.00      0.00 2715784  158860   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时37分47秒   999     60143  225.00  103.00    0.00    0.00  328.00     3   1628.00      0.00 2715032  158656   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
