Linux 6.6.30+ (kylin) 	2026年07月13日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分03秒   999     58100   54.00   19.00    0.00    0.00   73.00     0  15967.00      0.00 2731916  164240   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分04秒   999     58100  233.00   55.00    0.00    0.00  288.00     0  66832.00      0.00 2753160  183620   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分05秒   999     58100  263.00   56.00    0.00    0.00  319.00     0 113932.00      0.00 2754476  174956   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分06秒   999     58100  257.00   76.00    0.00    0.00  333.00     0 134851.00      0.00 2751784  181772   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分07秒   999     58100  257.00   76.00    0.00    0.00  333.00     0 131243.00      0.00 2756292  182320   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分08秒   999     58100  270.00   67.00    0.00    0.00  337.00     0 130751.00      0.00 2752148  184512   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分09秒   999     58100  272.00   67.00    0.00    0.00  339.00     0 135423.00      0.00 2751692  181412   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分10秒   999     58100  270.00   63.00    0.00    0.00  333.00     0 131703.00      0.00 2752880  180492   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分11秒   999     58100  272.00   69.00    0.00    0.00  341.00     0 136052.00      0.00 2749996  179788   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分12秒   999     58100  267.00   71.00    0.00    0.00  338.00     0 139692.00      0.00 2757776  178092   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分13秒   999     58100  280.00   62.00    0.00    0.00  342.00     0 132069.00      0.00 2740972  169136   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分14秒   999     58100  270.00   70.00    0.00    0.00  340.00     0 129470.00      0.00 2742832  174528   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分15秒   999     58100  267.00   68.00    0.00    0.00  335.00     0 120379.00      0.00 2753772  178072   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分16秒   999     58100  256.00   74.00    0.00    0.00  330.00     0 126612.00      0.00 2752128  177444   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分17秒   999     58100  273.00   67.00    0.00    0.00  340.00     0 123059.00      0.00 2751508  179852   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分18秒   999     58100  271.00   67.00    0.00    0.00  338.00     0 124832.00      0.00 2753096  179496   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时40分19秒   999     58100  273.00   61.00    0.00    0.00  334.00     0 123140.00      0.00 2747604  182076   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
