block_id,task_index,mode_label,cpu_target,freq_before_khz,freq_after_khz,thermal_before_mc,thermal_after_mc,thermal_detail_before,thermal_detail_after,reject_reason,schema_version,mode,touch,page_size,pages,run_index,op_count,setup_elapsed_ns,setup_minor_faults_delta,elapsed_ns,timed_minor_faults_delta,cpu_before,cpu_after,status
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,0,1,33732,0,18839,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,1,1,11230,0,2156,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,2,1,8382,0,1587,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,3,1,6429,0,1505,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,4,1,6063,0,1587,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,5,1,8586,0,1262,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,6,1,22380,0,1262,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,7,1,10050,0,1587,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,8,1,8789,0,1302,0,4,4,ok
1,1,nvhe,4,578000,578000,37000,38000,BIG=36000|MID=36000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30192|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,BIG=37000|MID=37000|usb_pwr_therm=30103|btmspkr_therm=30058|disp_therm=30080|north_therm=30481|soc_therm=33063|battery=30200|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30200|LITTLE=36000|soc=17|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30193|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31305|quiet_therm=31705|charging_therm=33375|,ok,1,batched,untouched,4096,256,9,1,11067,0,1342,0,4,4,ok
