id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-drain,1.001,,,,,85558,17853762,18094831,18200552,18318447,18399479,,,,,
q5-drain,2.000,,,,,89915,17368410,17618311,17726604,17825600,17842591,,,,,
q5-drain,3.000,,,,,92032,16863114,17111197,17226874,17343286,17358432,,,,,
q5-drain,4.000,,,,,92420,16313611,16573140,16709707,16838475,16861506,,,,,
q5-drain,5.000,,,,,90303,15791096,16057694,16192731,16287357,16309281,,,,,
q5-drain,6.000,,,,,90653,15282478,15547587,15664639,15765311,15783703,,,,,
q5-drain,7.000,,,,,91258,14774890,15023930,15159334,15260778,15273275,,,,,
q5-drain,8.000,,,,,89621,14255769,14506045,14651882,14749694,14769309,,,,,
q5-drain,9.000,,,,,92743,13705808,13978847,14109654,14233415,14254763,,,,,
q5-drain,10.000,,,,,87698,13259085,13511434,13569731,13690325,13704682,,,,,
q5-drain,11.000,,,,,92705,12739142,12996144,13127384,13229793,13253736,,,,,
q5-drain,12.000,,,,,5544,12696407,12722948,12731595,12739621,12745151,,,,,
