block_id,task_index,mode_label,cpu_target,freq_before_khz,freq_after_khz,thermal_before_mc,thermal_after_mc,thermal_detail_before,thermal_detail_after,reject_reason,schema_version,mode,touch,page_size,pages,run_index,op_count,setup_elapsed_ns,setup_minor_faults_delta,elapsed_ns,timed_minor_faults_delta,cpu_before,cpu_after,status
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,0,1,12044,0,1505,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,1,1,7528,0,936,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,2,1,6917,0,855,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,3,1,5330,0,774,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,4,1,6754,0,814,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,5,1,6999,0,814,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,6,1,7935,0,814,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,7,1,5290,0,773,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,8,1,7894,0,814,0,4,4,ok
1,1,nvhe,4,578000,1795000,37000,37000,BIG=35000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33286|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30492|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,BIG=37000|MID=37000|usb_pwr_therm=30281|btmspkr_therm=30214|disp_therm=30192|north_therm=30904|soc_therm=33330|battery=30500|battery_cycle=5|dc-mains=34000|usbc-therm-adc=340|max77779fg=30500|LITTLE=36000|soc=16|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=30493|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=35000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=34000|TPU=35000|AUR=35000|rfpa_therm=31661|quiet_therm=32062|charging_therm=33642|,ok,1,batched,untouched,4096,256,9,1,5859,0,855,0,4,4,ok
