Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分14秒   999    112083   55.00   13.00    0.00    0.00   68.00     2    233.00      0.00 2672188  119144   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分15秒   999    112083  178.00   39.00    0.00    0.00  217.00     2  58032.00      0.00 2706640  145372   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分16秒   999    112083  181.00   39.00    0.00    0.00  220.00     2  87912.00      0.00 2724836  159324   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分17秒   999    112083  176.00   42.00    0.00    0.00  218.00     2  99167.00      0.00 2713360  154492   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分18秒   999    112083  177.00   43.00    0.00    0.00  220.00     2  94856.00      0.00 2718884  155624   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分19秒   999    112083  176.00   35.00    0.00    0.00  211.00     2  89810.00      0.00 2717676  154528   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分20秒   999    112083  178.00   39.00    0.00    0.00  217.00     2  95935.00      0.00 2718864  155012   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分21秒   999    112083  179.00   38.00    0.00    0.00  217.00     2  99112.00      0.00 2715752  154356   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分22秒   999    112083  183.00   40.00    0.00    0.00  223.00     2  91946.00      0.00 2722648  156004   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分23秒   999    112083  184.00   33.00    0.00    0.00  217.00     2  94097.00      0.00 2725792  160124   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分24秒   999    112083  184.00   32.00    0.00    0.00  216.00     2  93836.00      0.00 2721968  154316   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分25秒   999    112083  183.00   33.00    0.00    0.00  216.00     2  90338.00      0.00 2727824  159228   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分26秒   999    112083  176.00   39.00    0.00    0.00  215.00     2  88931.00      0.00 2721784  153256   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分27秒   999    112083  175.00   40.00    0.00    0.00  215.00     2  88112.00      0.00 2721180  156156   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分28秒   999    112083  171.00   39.00    0.00    0.00  210.00     2  92009.00      0.00 2716672  155604   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分29秒   999    112083  181.00   34.00    0.00    0.00  215.00     2  84555.00      0.00 2721076  157496   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时12分30秒   999    112083  182.00   37.00    0.00    0.00  219.00     2  96522.00      0.00 2723452  158840   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
