Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分38秒   999     92284    3.00    1.00    0.00    0.00    4.00     1     54.00      0.00 2668696  118712   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分39秒   999     92284   67.00   16.00    0.00    0.00   83.00     1    228.00      0.00 2668696  119092   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分40秒   999     92284   43.00   13.00    0.00    0.00   56.00     1      1.00      0.00 2667744  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分41秒   999     92284   40.00   16.00    0.00    0.00   56.00     1     24.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分42秒   999     92284   37.00   18.00    0.00    0.00   55.00     1     21.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分43秒   999     92284   40.00   16.00    0.00    0.00   56.00     1     68.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分44秒   999     92284   42.00   13.00    0.00    0.00   55.00     1     45.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分45秒   999     92284   38.00   18.00    0.00    0.00   56.00     1     16.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分46秒   999     92284   39.00   16.00    0.00    0.00   55.00     1     22.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分47秒   999     92284   41.00   14.00    0.00    0.00   55.00     1     21.00      0.00 2668256  118660   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分48秒   999     92284   45.00   11.00    0.00    0.00   56.00     1    144.00      0.00 2668768  119044   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分49秒   999     92284   40.00   15.00    0.00    0.00   55.00     1      7.00      0.00 2668768  119044   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分50秒   999     92284   42.00   13.00    0.00    0.00   55.00     1      1.00      0.00 2668768  119044   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分51秒   999     92284   44.00   13.00    0.00    0.00   57.00     1      0.00      0.00 2668768  119044   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分52秒   999     92284   43.00   12.00    0.00    0.00   55.00     1      0.00      0.00 2668768  119044   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分53秒   999     92284   40.00   16.00    0.00    0.00   56.00     1     69.00      0.00 2668768  119052   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时08分54秒   999     92284   40.00   16.00    0.00    0.00   56.00     1      0.00      0.00 2668768  119052   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
