Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分32秒   999     97118   10.00    6.00    0.00    0.00   16.00     3    457.00      0.00 2670088  117012   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分33秒   999     97118  279.00   81.00    0.00    0.00  360.00     3  39783.00      0.00 2710936  147416   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分34秒   999     97118  272.00  105.00    0.00    0.00  377.00     3   9188.00      0.00 2708736  146004   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分35秒   999     97118  267.00  105.00    0.00    0.00  372.00     3   5407.00      0.00 2709136  146240   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分36秒   999     97118  263.00  108.00    0.00    0.00  371.00     3   2638.00      0.00 2709796  146528   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分37秒   999     97118  257.00  106.00    0.00    0.00  363.00     3   1855.00      0.00 2710436  147264   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分38秒   999     97118  256.00  109.00    0.00    0.00  365.00     3   1218.00      0.00 2709412  146488   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分39秒   999     97118  251.00  111.00    0.00    0.00  362.00     3    792.00      0.00 2709412  146784   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分40秒   999     97118  251.00  112.00    0.00    0.00  363.00     3   1031.00      0.00 2709412  146408   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分41秒   999     97118  258.00  103.00    0.00    0.00  361.00     3    579.00      0.00 2709780  147444   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分42秒   999     97118  262.00  108.00    0.00    0.00  370.00     3   1388.00      0.00 2709540  147432   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分43秒   999     97118  259.00  101.00    0.00    0.00  360.00     3    646.00      0.00 2710052  146280   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分44秒   999     97118  245.00  118.00    0.00    0.00  363.00     3   1242.00      0.00 2711076  148144   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分45秒   999     97118  255.00  110.00    0.00    0.00  365.00     3   1188.00      0.00 2712100  147896   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分46秒   999     97118  259.00  105.00    0.00    0.00  364.00     3   1851.00      0.00 2709640  146620   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分47秒   999     97118  257.00  112.00    0.00    0.00  369.00     3    912.00      0.00 2710152  147160   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时52分48秒   999     97118  253.00  110.00    0.00    0.00  363.00     3    782.00      0.00 2709128  146412   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
