Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时18分56秒   999     79878   32.00   11.00    0.00    0.00   43.00     3   1215.00      0.00 2677472  120660   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时18分57秒   999     79878  229.00   97.00    0.00    0.00  326.00     3  11036.00      0.00 2712172  147568   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时18分58秒   999     79878  225.00  103.00    0.00    0.00  328.00     3   5685.00      0.00 2710436  146448   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时18分59秒   999     79878  231.00   93.00    0.00    0.00  324.00     3   2838.00      0.00 2709268  146388   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分00秒   999     79878  207.00  110.00    0.00    0.00  317.00     3   2691.00      0.00 2711252  147384   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分01秒   999     79878  220.00  105.00    0.00    0.00  325.00     3   1949.00      0.00 2709476  146360   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分02秒   999     79878  227.00   96.00    0.00    0.00  323.00     3   2019.00      0.00 2710772  147516   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分03秒   999     79878  222.00  106.00    0.00    0.00  328.00     3   1485.00      0.00 2710260  146992   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分04秒   999     79878  223.00   98.00    0.00    0.00  321.00     3   1064.00      0.00 2711284  147456   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分05秒   999     79878  224.00  104.00    0.00    0.00  328.00     3   1270.00      0.00 2709748  146840   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分06秒   999     79878  225.00   99.00    0.00    0.00  324.00     3   1373.00      0.00 2710772  147800   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分07秒   999     79878  211.00  109.00    0.00    0.00  320.00     3   1118.00      0.00 2710404  147660   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分08秒   999     79878  222.00   99.00    0.00    0.00  321.00     3    934.00      0.00 2709892  147020   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分09秒   999     79878  214.00   99.00    0.00    0.00  313.00     3    751.00      0.00 2709380  147032   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分10秒   999     79878  227.00   88.00    0.00    0.00  315.00     3    996.00      0.00 2709380  146636   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分11秒   999     79878  218.00  102.00    0.00    0.00  320.00     3    926.00      0.00 2710408  147304   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分12秒   999     79878  231.00   89.00    0.00    0.00  320.00     3    810.00      0.00 2711336  148988   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
