Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分17秒   999    102371    1.00    2.00    0.00    0.00    3.00     1     77.00      0.00 2669448  117420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分18秒   999    102371   59.00   13.00    0.00    0.00   72.00     1    264.00      0.00 2670472  117932   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分19秒   999    102371   44.00   11.00    0.00    0.00   55.00     1      0.00      0.00 2669448  117636   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分20秒   999    102371   42.00   12.00    0.00    0.00   54.00     1      0.00      0.00 2669304  117496   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分21秒   999    102371   36.00   17.00    0.00    0.00   53.00     1      1.00      0.00 2668352  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分22秒   999    102371   43.00   12.00    0.00    0.00   55.00     1     24.00      0.00 2668352  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分23秒   999    102371   39.00   13.00    0.00    0.00   52.00     1      0.00      0.00 2668352  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分24秒   999    102371   40.00   12.00    0.00    0.00   52.00     1     10.00      0.00 2668352  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分25秒   999    102371   39.00   14.00    0.00    0.00   53.00     1     21.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分26秒   999    102371   43.00    9.00    0.00    0.00   52.00     1      1.00      0.00 2668352  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分27秒   999    102371   42.00   11.00    0.00    0.00   53.00     1     58.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分28秒   999    102371   41.00   11.00    0.00    0.00   52.00     1     19.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分29秒   999    102371   42.00   11.00    0.00    0.00   53.00     1     19.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分30秒   999    102371   44.00    9.00    0.00    0.00   53.00     1     13.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分31秒   999    102371   42.00   10.00    0.00    0.00   52.00     1     31.00      0.00 2668864  117120   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分32秒   999    102371   39.00   15.00    0.00    0.00   54.00     1    243.00      0.00 2668864  117348   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时04分33秒   999    102371   44.00    9.00    0.00    0.00   53.00     1      1.00      0.00 2668864  117348   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
