Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分40秒   999     91817   15.84    5.94    0.00    0.00   21.78     2    877.23      0.00 2675948  122112   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分41秒   999     91817  237.00   92.00    0.00    0.00  329.00     2  12990.00      0.00 2709036  147272   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分42秒   999     91817  215.00  117.00    0.00    0.00  332.00     2   3511.00      0.00 2708128  147904   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分43秒   999     91817  233.00   98.00    0.00    0.00  331.00     2   2695.00      0.00 2709664  148992   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分44秒   999     91817  222.00  105.00    0.00    0.00  327.00     2   3091.00      0.00 2708128  148364   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分45秒   999     91817  216.00  106.00    0.00    0.00  322.00     2   2549.00      0.00 2709524  149560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分46秒   999     91817  222.00  103.00    0.00    0.00  325.00     2   1499.00      0.00 2708500  147992   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分47秒   999     91817  225.00  100.00    0.00    0.00  325.00     2   1412.00      0.00 2707988  149048   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分48秒   999     91817  229.00   98.00    0.00    0.00  327.00     2   1463.00      0.00 2707220  147800   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分49秒   999     91817  228.00   98.00    0.00    0.00  326.00     2   1980.00      0.00 2709268  149204   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分50秒   999     91817  221.00  106.00    0.00    0.00  327.00     2   1386.00      0.00 2709268  149520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分51秒   999     91817  215.00  109.00    0.00    0.00  324.00     2   1441.00      0.00 2709268  149948   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分52秒   999     91817  211.00  115.00    0.00    0.00  326.00     2   1699.00      0.00 2709268  149004   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分53秒   999     91817  221.00   99.00    0.00    0.00  320.00     2   1491.00      0.00 2708756  148640   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分54秒   999     91817  231.00   94.00    0.00    0.00  325.00     2   1972.00      0.00 2710148  148504   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分55秒   999     91817  222.00   97.00    0.00    0.00  319.00     2   1541.00      0.00 2708356  148712   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时47分56秒   999     91817  218.00  111.00    0.00    0.00  329.00     2   1773.00      0.00 2709892  149812   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
