Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分26秒   999     91092   11.00    6.00    0.00    0.00   17.00     1    583.00      0.00 2668696  117260   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分27秒   999     91092  218.00   83.00    0.00    0.00  301.00     1  25858.00      0.00 2708904  148772   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分28秒   999     91092  231.00  112.00    0.00    0.00  343.00     1   6348.00      0.00 2708052  148604   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分29秒   999     91092  228.00  105.00    0.00    0.00  333.00     1   5505.00      0.00 2708420  148308   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分30秒   999     91092  236.00   97.00    0.00    0.00  333.00     1   5803.00      0.00 2708468  148672   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分31秒   999     91092  235.00  101.00    0.00    0.00  336.00     1   4130.00      0.00 2708468  149608   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分32秒   999     91092  241.00   99.00    0.00    0.00  340.00     1   4373.00      0.00 2707716  149560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分33秒   999     91092  234.00  107.00    0.00    0.00  341.00     1   4000.00      0.00 2706964  149888   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分34秒   999     91092  233.00  100.00    0.00    0.00  333.00     1   3252.00      0.00 2707620  150148   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分35秒   999     91092  219.00  119.00    0.00    0.00  338.00     1   2449.00      0.00 2708388  150300   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分36秒   999     91092  233.00  107.00    0.00    0.00  340.00     1   2655.00      0.00 2708388  149764   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分37秒   999     91092  229.00  106.00    0.00    0.00  335.00     1   2860.00      0.00 2707876  150164   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分38秒   999     91092  233.00  105.00    0.00    0.00  338.00     1   2136.00      0.00 2708148  149548   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分39秒   999     91092  236.00   97.00    0.00    0.00  333.00     1   1592.00      0.00 2708736  149768   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分40秒   999     91092  234.00   99.00    0.00    0.00  333.00     1   3372.00      0.00 2709008  149160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分41秒   999     91092  229.00  105.00    0.00    0.00  334.00     1   2178.00      0.00 2708496  150724   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时19分42秒   999     91092  222.00  109.00    0.00    0.00  331.00     1   2215.00      0.00 2708256  149976   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
