Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分37秒   999    101240   21.00   13.00    0.00    0.00   34.00     1   1200.00      0.00 2676340  124720   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分38秒   999    101240  241.00   67.00    0.00    0.00  308.00     1  42859.00      0.00 2722408  160368   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分39秒   999    101240  268.00  106.00    0.00    0.00  374.00     1  27588.00      0.00 2728336  164656   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分40秒   999    101240  265.00  103.00    0.00    0.00  368.00     1   7309.00      0.00 2728444  165128   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分41秒   999    101240  264.00  106.00    0.00    0.00  370.00     1   5907.00      0.00 2727440  164372   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分42秒   999    101240  252.00  117.00    0.00    0.00  369.00     1   3927.00      0.00 2726240  164088   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分43秒   999    101240  255.00  116.00    0.00    0.00  371.00     1   3014.00      0.00 2725648  163700   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分44秒   999    101240  254.00  119.00    0.00    0.00  373.00     1   3144.00      0.00 2724896  164068   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分45秒   999    101240  253.00  115.00    0.00    0.00  368.00     1   2303.00      0.00 2724064  163028   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分46秒   999    101240  261.00  111.00    0.00    0.00  372.00     1   1896.00      0.00 2722284  161472   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分47秒   999    101240  258.00  106.00    0.00    0.00  364.00     1   1189.00      0.00 2719044  161464   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分48秒   999    101240  260.00  109.00    0.00    0.00  369.00     1   1209.00      0.00 2718676  160568   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分49秒   999    101240  267.00  105.00    0.00    0.00  372.00     1   1708.00      0.00 2720580  161352   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分50秒   999    101240  266.00   99.00    0.00    0.00  365.00     1    785.00      0.00 2719044  161040   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分51秒   999    101240  267.00   99.00    0.00    0.00  366.00     1   1228.00      0.00 2718020  160376   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分52秒   999    101240  262.00  105.00    0.00    0.00  367.00     1   1264.00      0.00 2720068  161344   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时32分53秒   999    101240  258.00  109.00    0.00    0.00  367.00     1   1089.00      0.00 2718676  160324   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
