Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分32秒   999     85804   24.00   11.00    0.00    0.00   35.00     2    907.00      0.00 2672528  117780   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分33秒   999     85804  230.69   64.36    0.00    0.00  295.05     2  73332.67      0.00 2741432  164296   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分34秒   999     85804  252.00  121.00    0.00    0.00  373.00     2  20614.00      0.00 2730964  157940   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分35秒   999     85804  258.00  111.00    0.00    0.00  369.00     2   7093.00      0.00 2729972  157348   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分36秒   999     85804  265.00  107.00    0.00    0.00  372.00     2   3708.00      0.00 2731732  159372   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分37秒   999     85804  262.00  110.00    0.00    0.00  372.00     2   2890.00      0.00 2729760  158172   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分38秒   999     85804  257.00  108.00    0.00    0.00  365.00     2   3129.00      0.00 2729904  158548   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分39秒   999     85804  264.00  103.00    0.00    0.00  367.00     2   3007.00      0.00 2729440  157936   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分40秒   999     85804  249.00  113.00    0.00    0.00  362.00     2   2126.00      0.00 2728608  158208   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分41秒   999     85804  258.00  108.00    0.00    0.00  366.00     2   1302.00      0.00 2727872  157360   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分42秒   999     85804  259.00  101.00    0.00    0.00  360.00     2    681.00      0.00 2726336  157224   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分43秒   999     85804  245.00  114.00    0.00    0.00  359.00     2   1110.00      0.00 2725744  156492   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分44秒   999     85804  252.00  107.00    0.00    0.00  359.00     2    853.00      0.00 2722680  154820   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分45秒   999     85804  259.00  102.00    0.00    0.00  361.00     2   1443.00      0.00 2722824  154984   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分46秒   999     85804  254.00  113.00    0.00    0.00  367.00     2   2147.00      0.00 2723992  154920   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分47秒   999     85804  255.00  113.00    0.00    0.00  368.00     2   1789.00      0.00 2722808  154984   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时43分48秒   999     85804  254.00  112.00    0.00    0.00  366.00     2   1444.00      0.00 2722216  154564   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
