Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分30秒   999     99786   22.00    6.00    0.00    0.00   28.00     3    372.00      0.00 2671320  120596   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分31秒   999     99786   47.00   12.00    0.00    0.00   59.00     3    108.00      0.00 2671320  120484   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分32秒   999     99786   41.00   14.00    0.00    0.00   55.00     3      0.00      0.00 2669856  120196   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分33秒   999     99786   43.00   10.00    0.00    0.00   53.00     3      1.00      0.00 2669856  120196   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分34秒   999     99786   45.00   10.00    0.00    0.00   55.00     3      0.00      0.00 2669856  120196   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分35秒   999     99786   43.00   12.00    0.00    0.00   55.00     3    101.00      0.00 2670368  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分36秒   999     99786   45.00    9.00    0.00    0.00   54.00     3     44.00      0.00 2670368  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分37秒   999     99786   41.00   14.00    0.00    0.00   55.00     3     37.00      0.00 2670368  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分38秒   999     99786   40.00   14.00    0.00    0.00   54.00     3     41.00      0.00 2670368  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分39秒   999     99786   45.00   10.00    0.00    0.00   55.00     3     43.00      0.00 2670368  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分40秒   999     99786   40.00   15.00    0.00    0.00   55.00     3     32.00      0.00 2669856  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分41秒   999     99786   45.00    9.00    0.00    0.00   54.00     3      4.00      0.00 2669856  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分42秒   999     99786   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2669856  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分43秒   999     99786   45.00    9.00    0.00    0.00   54.00     3      0.00      0.00 2669856  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分44秒   999     99786   41.00   14.00    0.00    0.00   55.00     3      0.00      0.00 2669856  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分45秒   999     99786   45.00   10.00    0.00    0.00   55.00     3     62.00      0.00 2670880  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时56分46秒   999     99786   45.00   10.00    0.00    0.00   55.00     3     26.00      0.00 2670880  120324   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
