Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分19秒   999     55276   21.00    8.00    0.00    0.00   29.00     3    945.00      0.00 2671944  122128   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分20秒   999     55276  224.00   82.00    0.00    0.00  306.00     3  24527.00      0.00 2710836  148640   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分21秒   999     55276  217.00  116.00    0.00    0.00  333.00     3   7142.00      0.00 2710004  147180   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分22秒   999     55276  234.00  105.00    0.00    0.00  339.00     3   8028.00      0.00 2709860  147628   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分23秒   999     55276  219.00  111.00    0.00    0.00  330.00     3   7357.00      0.00 2709864  148104   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分24秒   999     55276  226.00  105.00    0.00    0.00  331.00     3   4558.00      0.00 2710744  148964   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分25秒   999     55276  230.00  103.00    0.00    0.00  333.00     3   4128.00      0.00 2710232  148704   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分26秒   999     55276  217.00  116.00    0.00    0.00  333.00     3   3881.00      0.00 2710492  149352   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分27秒   999     55276  222.00  102.00    0.00    0.00  324.00     3   3118.00      0.00 2708700  147644   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分28秒   999     55276  219.00  104.00    0.00    0.00  323.00     3   2140.00      0.00 2709356  148920   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分29秒   999     55276  223.00  103.00    0.00    0.00  326.00     3   2783.00      0.00 2709868  147656   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分30秒   999     55276  218.00  109.00    0.00    0.00  327.00     3   3292.00      0.00 2710892  149452   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分31秒   999     55276  232.00  100.00    0.00    0.00  332.00     3   2448.00      0.00 2711404  149556   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分32秒   999     55276  221.00  109.00    0.00    0.00  330.00     3   2887.00      0.00 2711916  150488   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分33秒   999     55276  225.00  101.00    0.00    0.00  326.00     3   2444.00      0.00 2711772  149900   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分34秒   999     55276  217.00  106.00    0.00    0.00  323.00     3   2297.00      0.00 2712796  150808   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时45分35秒   999     55276  228.00  101.00    0.00    0.00  329.00     3   2193.00      0.00 2710604  149748   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
