Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分50秒   999     94162    2.00    1.00    0.00    0.00    3.00     1     35.00      0.00 2666548  115532   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分51秒   999     94162   64.00   17.00    0.00    0.00   81.00     1    141.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分52秒   999     94162   44.00   13.00    0.00    0.00   57.00     1     10.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分53秒   999     94162   45.00   11.00    0.00    0.00   56.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分54秒   999     94162   42.00   13.00    0.00    0.00   55.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分55秒   999     94162   42.00   14.00    0.00    0.00   56.00     1     23.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分56秒   999     94162   45.00   10.00    0.00    0.00   55.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分57秒   999     94162   44.00   12.00    0.00    0.00   56.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分58秒   999     94162   42.00   13.00    0.00    0.00   55.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时16分59秒   999     94162   41.00   14.00    0.00    0.00   55.00     1      0.00      0.00 2666548  115788   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分00秒   999     94162   41.00   14.00    0.00    0.00   55.00     1     11.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分01秒   999     94162   42.00   14.00    0.00    0.00   56.00     1      0.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分02秒   999     94162   44.00   11.00    0.00    0.00   55.00     1      0.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分03秒   999     94162   46.00    8.00    0.00    0.00   54.00     1      0.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分04秒   999     94162   43.00   13.00    0.00    0.00   56.00     1      0.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分05秒   999     94162   44.00   12.00    0.00    0.00   56.00     1      7.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时17分06秒   999     94162   42.00   13.00    0.00    0.00   55.00     1     12.00      0.00 2666548  115916   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
